datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-07T21:00:00.000000000,357.48,357.48,335.23301,335.23301,324.13135,359.28201
2022-07-07T22:00:00.000000000,354.75,354.75,334.84967,334.84967,323.74801,358.89867
2022-07-07T23:00:00.000000000,350.47,350.47,336.17287,336.17287,325.07121,360.22187
2022-07-08T00:00:00.000000000,365.19,365.19,346.16468,346.16466,334.70969,370.21846
2022-07-08T01:00:00.000000000,375.98,375.98,340.33518,340.33515,328.88018,364.38895
2022-07-08T02:00:00.000000000,371.39,371.39,334.26063,334.26063,322.80566,358.31443
2022-07-08T03:00:00.000000000,361.02,361.02,325.86089,325.8609,314.40593,349.9147
2022-07-08T04:00:00.000000000,340.9,340.9,318.2148,318.2148,306.75983,342.2686
2022-07-08T05:00:00.000000000,329.73,329.73,312.71498,312.715,301.26003,336.7688
2022-07-08T06:00:00.000000000,324.7,324.7,310.44837,310.44837,298.99339,334.50216
2022-07-08T07:00:00.000000000,320.44,320.44,309.87404,309.87404,298.41907,333.92784
2022-07-08T08:00:00.000000000,320.62,320.62,309.81567,309.81565,298.36068,333.86945
2022-07-08T09:00:00.000000000,321.0,321.0,312.93227,312.93226,301.47728,336.98606
2022-07-08T10:00:00.000000000,322.33,322.33,318.92148,318.92148,307.4665,342.97527
2022-07-08T11:00:00.000000000,327.32,327.32,323.52706,323.52705,312.07207,347.58085
2022-07-08T12:00:00.000000000,333.57,333.57,328.24797,328.24795,316.79298,352.30175
2022-07-08T13:00:00.000000000,340.57,340.57,333.43057,333.43057,321.9756,357.48437
2022-07-08T14:00:00.000000000,345.29,345.29,335.11499,335.11499,323.66002,359.16879
2022-07-08T15:00:00.000000000,347.05,347.05,337.3878,337.3878,325.93283,361.4416
2022-07-08T16:00:00.000000000,346.42,346.42,338.06012,338.06012,326.60514,362.11392
2022-07-08T17:00:00.000000000,350.81,350.81,338.36507,338.36505,326.91008,362.41885
2022-07-08T18:00:00.000000000,354.05,354.05,339.07564,339.07564,327.62067,363.12944
2022-07-08T19:00:00.000000000,351.01,351.01,340.53406,340.53406,329.07909,364.58786
2022-07-08T20:00:00.000000000,349.96,349.96,340.68167,340.68166,329.22669,364.73546
2022-07-08T21:00:00.000000000,346.56,346.56,342.14961,342.14961,330.69463,366.20341
2022-07-08T22:00:00.000000000,342.69,342.69,342.95583,342.95583,331.50086,367.00963
2022-07-08T23:00:00.000000000,344.59,344.59,345.40498,345.40498,333.95001,369.45878
2022-07-09T00:00:00.000000000,352.36,352.36,335.7391,335.7391,323.66065,359.1193
2022-07-09T01:00:00.000000000,366.26,366.26,329.70822,329.70822,317.62977,353.08842
2022-07-09T02:00:00.000000000,362.01,362.01,323.18803,323.18801,311.10957,346.56821
2022-07-09T03:00:00.000000000,353.39,353.39,314.54325,314.54325,302.4648,337.92345
2022-07-09T04:00:00.000000000,344.15,344.15,306.63752,306.63752,294.55908,330.01772
2022-07-09T05:00:00.000000000,329.36,329.36,300.92526,300.92528,288.84683,324.30548
2022-07-09T06:00:00.000000000,321.46,321.46,298.44652,298.4465,286.36805,321.8267
2022-07-09T07:00:00.000000000,314.89,314.89,297.70143,297.70143,285.62298,321.08163
2022-07-09T08:00:00.000000000,318.3,318.3,297.93553,297.93553,285.85709,321.31573
