index,time,pdu,measured_power_util
2352,706200000000,pdu8,0.707
2353,706500000000,pdu8,0.706
2354,706800000000,pdu8,0.711
2355,707100000000,pdu8,0.715
2356,707400000000,pdu8,0.718
2357,707700000000,pdu8,0.72
2358,708000000000,pdu8,0.722
2359,708300000000,pdu8,0.725
2360,708600000000,pdu8,0.725
2361,708900000000,pdu8,0.724
2362,709200000000,pdu8,0.724
2363,709500000000,pdu8,0.727
2364,709800000000,pdu8,0.729
2365,710100000000,pdu8,0.727
2366,710400000000,pdu8,0.725
2367,710700000000,pdu8,0.731
2368,711000000000,pdu8,0.734
2369,711300000000,pdu8,0.733
2370,711600000000,pdu8,0.733
2371,711900000000,pdu8,0.731
2372,712200000000,pdu8,0.729
2373,712500000000,pdu8,0.73
2374,712800000000,pdu8,0.73
2375,713100000000,pdu8,0.73
2376,713400000000,pdu8,0.73
2377,713700000000,pdu8,0.73
2378,714000000000,pdu8,0.727
2379,714300000000,pdu8,0.728
2380,714600000000,pdu8,0.731
2381,714900000000,pdu8,0.731
2382,715200000000,pdu8,0.73
2383,715500000000,pdu8,0.731
2384,715800000000,pdu8,0.732
2385,716100000000,pdu8,0.735
2386,716400000000,pdu8,0.736
2387,716700000000,pdu8,0.736
2388,717000000000,pdu8,0.737
2389,717300000000,pdu8,0.741
2390,717600000000,pdu8,0.74
2391,717900000000,pdu8,0.733
2392,718200000000,pdu8,0.728
2393,718500000000,pdu8,0.727
2394,718800000000,pdu8,0.719
2395,719100000000,pdu8,0.721
2396,719400000000,pdu8,0.72
2397,719700000000,pdu8,0.72
2398,720000000000,pdu8,0.717
2399,720300000000,pdu8,0.715
2400,720600000000,pdu8,0.71
2401,720900000000,pdu8,0.712
2402,721200000000,pdu8,0.711
2403,721500000000,pdu8,0.715
2404,721800000000,pdu8,0.718
2405,722100000000,pdu8,0.72
2406,722400000000,pdu8,0.725
2407,722700000000,pdu8,0.731
2408,723000000000,pdu8,0.733
2409,723300000000,pdu8,0.734
2410,723600000000,pdu8,0.733
2411,723900000000,pdu8,0.728
2412,724200000000,pdu8,0.722
2413,724500000000,pdu8,0.718
2414,724800000000,pdu8,0.714
2415,725100000000,pdu8,0.719
2416,725400000000,pdu8,0.724
2417,725700000000,pdu8,0.713
2418,726000000000,pdu8,0.704
2419,726300000000,pdu8,0.702
2420,726600000000,pdu8,0.717
2421,726900000000,pdu8,0.73
2422,727200000000,pdu8,0.736
2423,727500000000,pdu8,0.739
2424,727800000000,pdu8,0.738
2425,728100000000,pdu8,0.734
2426,728400000000,pdu8,0.729
2427,728700000000,pdu8,0.725
2428,729000000000,pdu8,0.726
2429,729300000000,pdu8,0.727
2430,729600000000,pdu8,0.728
2431,729900000000,pdu8,0.73
2432,730200000000,pdu8,0.73
2433,730500000000,pdu8,0.729
2434,730800000000,pdu8,0.727
2435,731100000000,pdu8,0.729
2436,731400000000,pdu8,0.73
2437,731700000000,pdu8,0.727
2438,732000000000,pdu8,0.719
2439,732300000000,pdu8,0.721
2440,732600000000,pdu8,0.717
2441,732900000000,pdu8,0.714
2442,733200000000,pdu8,0.713
2443,733500000000,pdu8,0.727
2444,733800000000,pdu8,0.737
2445,734100000000,pdu8,0.74
2446,734400000000,pdu8,0.741
2447,734700000000,pdu8,0.741
2448,735000000000,pdu8,0.738
2449,735300000000,pdu8,0.733
2450,735600000000,pdu8,0.731
2451,735900000000,pdu8,0.735
2452,736200000000,pdu8,0.737
2453,736500000000,pdu8,0.737
2454,736800000000,pdu8,0.737
2455,737100000000,pdu8,0.737
2456,737400000000,pdu8,0.736
2457,737700000000,pdu8,0.73
2458,738000000000,pdu8,0.726
2459,738300000000,pdu8,0.724
2460,738600000000,pdu8,0.719
2461,738900000000,pdu8,0.719
2462,739200000000,pdu8,0.722
2463,739500000000,pdu8,0.725
2464,739800000000,pdu8,0.728
2465,740100000000,pdu8,0.733
2466,740400000000,pdu8,0.734
2467,740700000000,pdu8,0.732
2468,741000000000,pdu8,0.734
2469,741300000000,pdu8,0.734
2470,741600000000,pdu8,0.736
2471,741900000000,pdu8,0.738
2472,742200000000,pdu8,0.738
2473,742500000000,pdu8,0.735
2474,742800000000,pdu8,0.731
2475,743100000000,pdu8,0.723
2476,743400000000,pdu8,0.717
2477,743700000000,pdu8,0.718
2478,744000000000,pdu8,0.721
2479,744300000000,pdu8,0.72
2480,744600000000,pdu8,0.725
2481,744900000000,pdu8,0.735
2482,745200000000,pdu8,0.742
2483,745500000000,pdu8,0.742
2484,745800000000,pdu8,0.741
2485,746100000000,pdu8,0.739
2486,746400000000,pdu8,0.735
2487,746700000000,pdu8,0.735
2488,747000000000,pdu8,0.735
2489,747300000000,pdu8,0.736
2490,747600000000,pdu8,0.737
2491,747900000000,pdu8,0.736
2492,748200000000,pdu8,0.732
2493,748500000000,pdu8,0.73
2494,748800000000,pdu8,0.729
2495,749100000000,pdu8,0.734
2496,749400000000,pdu8,0.734
2497,749700000000,pdu8,0.735
2498,750000000000,pdu8,0.735
2499,750300000000,pdu8,0.738
2500,750600000000,pdu8,0.739
2501,750900000000,pdu8,0.733
2502,751200000000,pdu8,0.717
2503,751500000000,pdu8,0.71
2504,751800000000,pdu8,0.714
2505,752100000000,pdu8,0.729
2506,752400000000,pdu8,0.736
2507,752700000000,pdu8,0.737
2508,753000000000,pdu8,0.736
2509,753300000000,pdu8,0.735
2510,753600000000,pdu8,0.73
2511,753900000000,pdu8,0.73
2512,754200000000,pdu8,0.729
2513,754500000000,pdu8,0.731
2514,754800000000,pdu8,0.733
2515,755100000000,pdu8,0.733
2516,755400000000,pdu8,0.73
2517,755700000000,pdu8,0.722
2518,756000000000,pdu8,0.719
2519,756300000000,pdu8,0.725
2520,756600000000,pdu8,0.732
2521,756900000000,pdu8,0.733
2522,757200000000,pdu8,0.726
2523,757500000000,pdu8,0.715
2524,757800000000,pdu8,0.707
2525,758100000000,pdu8,0.718
2526,758400000000,pdu8,0.734
2527,758700000000,pdu8,0.744
2528,759000000000,pdu8,0.744
2529,759300000000,pdu8,0.744
2530,759600000000,pdu8,0.743
2531,759900000000,pdu8,0.74
2532,760200000000,pdu8,0.731
2533,760500000000,pdu8,0.735
2534,760800000000,pdu8,0.739
2535,761100000000,pdu8,0.74
2536,761400000000,pdu8,0.732
2537,761700000000,pdu8,0.714
2538,762000000000,pdu8,0.705
2539,762300000000,pdu8,0.699
2540,762600000000,pdu8,0.699
2541,762900000000,pdu8,0.698
2542,763200000000,pdu8,0.703
2543,763500000000,pdu8,0.707
2544,763800000000,pdu8,0.709
2545,764100000000,pdu8,0.706
2546,764400000000,pdu8,0.701
2547,764700000000,pdu8,0.701
2548,765000000000,pdu8,0.696
2549,765300000000,pdu8,0.685
2550,765600000000,pdu8,0.684
2551,765900000000,pdu8,0.687
2552,766200000000,pdu8,0.689
2553,766500000000,pdu8,0.69
2554,766800000000,pdu8,0.691
2555,767100000000,pdu8,0.687
2556,767400000000,pdu8,0.688
2557,767700000000,pdu8,0.682
2558,768000000000,pdu8,0.679
2559,768300000000,pdu8,0.682
2560,768600000000,pdu8,0.685
2561,768900000000,pdu8,0.689
2562,769200000000,pdu8,0.689
2563,769500000000,pdu8,0.685
2564,769800000000,pdu8,0.686
2565,770100000000,pdu8,0.691
2566,770400000000,pdu8,0.693
2567,770700000000,pdu8,0.695
2568,771000000000,pdu8,0.701
2569,771300000000,pdu8,0.706
2570,771600000000,pdu8,0.703
2571,771900000000,pdu8,0.704
2572,772200000000,pdu8,0.706
2573,772500000000,pdu8,0.7
2574,772800000000,pdu8,0.703
2575,773100000000,pdu8,0.701
2576,773400000000,pdu8,0.707
2577,773700000000,pdu8,0.708
2578,774000000000,pdu8,0.71
2579,774300000000,pdu8,0.706
2580,774600000000,pdu8,0.704
2581,774900000000,pdu8,0.705
2582,775200000000,pdu8,0.703
2583,775500000000,pdu8,0.708
2584,775800000000,pdu8,0.713
2585,776100000000,pdu8,0.716
2586,776400000000,pdu8,0.717
2587,776700000000,pdu8,0.716
2588,777000000000,pdu8,0.716
2589,777300000000,pdu8,0.717
2590,777600000000,pdu8,0.718
2591,777900000000,pdu8,0.717
2592,778200000000,pdu8,0.714
2593,778500000000,pdu8,0.71
2594,778800000000,pdu8,0.714
2595,779100000000,pdu8,0.717
2596,779400000000,pdu8,0.714
2597,779700000000,pdu8,0.709
2598,780000000000,pdu8,0.706
2599,780300000000,pdu8,0.702
2600,780600000000,pdu8,0.703
2601,780900000000,pdu8,0.708
2602,781200000000,pdu8,0.711
2603,781500000000,pdu8,0.712
2604,781800000000,pdu8,0.71
2605,782100000000,pdu8,0.708
2606,782400000000,pdu8,0.706
2607,782700000000,pdu8,0.71
2608,783000000000,pdu8,0.708
2609,783300000000,pdu8,0.71
2610,783600000000,pdu8,0.712
2611,783900000000,pdu8,0.713
2612,784200000000,pdu8,0.71
2613,784500000000,pdu8,0.713
2614,784800000000,pdu8,0.72
2615,785100000000,pdu8,0.723
2616,785400000000,pdu8,0.723
2617,785700000000,pdu8,0.722
2618,786000000000,pdu8,0.72
2619,786300000000,pdu8,0.722
2620,786600000000,pdu8,0.722
2621,786900000000,pdu8,0.72
2622,787200000000,pdu8,0.719
2623,787500000000,pdu8,0.718
2624,787800000000,pdu8,0.715
2625,788100000000,pdu8,0.715
2626,788400000000,pdu8,0.713
2627,788700000000,pdu8,0.71
2628,789000000000,pdu8,0.711
2629,789300000000,pdu8,0.709
2630,789600000000,pdu8,0.705
2631,789900000000,pdu8,0.706
2632,790200000000,pdu8,0.706
2633,790500000000,pdu8,0.71
2634,790800000000,pdu8,0.708
2635,791100000000,pdu8,0.707
2636,791400000000,pdu8,0.707
2637,791700000000,pdu8,0.708
2638,792000000000,pdu8,0.709
2639,792300000000,pdu8,0.707
2640,792600000000,pdu8,0.709
2641,792900000000,pdu8,0.708
2642,793200000000,pdu8,0.705
2643,793500000000,pdu8,0.713
2644,793800000000,pdu8,0.716
2645,794100000000,pdu8,0.715
2646,794400000000,pdu8,0.715
2647,794700000000,pdu8,0.72
2648,795000000000,pdu8,0.722
2649,795300000000,pdu8,0.725
2650,795600000000,pdu8,0.728
2651,795900000000,pdu8,0.726
2652,796200000000,pdu8,0.724
2653,796500000000,pdu8,0.727
2654,796800000000,pdu8,0.728
2655,797100000000,pdu8,0.73
2656,797400000000,pdu8,0.729
2657,797700000000,pdu8,0.728
2658,798000000000,pdu8,0.729
2659,798300000000,pdu8,0.733
2660,798600000000,pdu8,0.733
2661,798900000000,pdu8,0.727
2662,799200000000,pdu8,0.723
2663,799500000000,pdu8,0.723
2664,799800000000,pdu8,0.727
2665,800100000000,pdu8,0.73
2666,800400000000,pdu8,0.728
2667,800700000000,pdu8,0.725
2668,801000000000,pdu8,0.723
2669,801300000000,pdu8,0.718
2670,801600000000,pdu8,0.718
2671,801900000000,pdu8,0.716
2672,802200000000,pdu8,0.718
2673,802500000000,pdu8,0.726
2674,802800000000,pdu8,0.733
2675,803100000000,pdu8,0.737
2676,803400000000,pdu8,0.743
2677,803700000000,pdu8,0.747
2678,804000000000,pdu8,0.749
2679,804300000000,pdu8,0.748
2680,804600000000,pdu8,0.748
2681,804900000000,pdu8,0.747
2682,805200000000,pdu8,0.745
2683,805500000000,pdu8,0.744
2684,805800000000,pdu8,0.743
2685,806100000000,pdu8,0.743
2686,806400000000,pdu8,0.742
2687,806700000000,pdu8,0.742
2688,807000000000,pdu8,0.742
2689,807300000000,pdu8,0.742
2690,807600000000,pdu8,0.74
2691,807900000000,pdu8,0.74
2692,808200000000,pdu8,0.739
2693,808500000000,pdu8,0.735
2694,808800000000,pdu8,0.734
2695,809100000000,pdu8,0.733
2696,809400000000,pdu8,0.733
2697,809700000000,pdu8,0.738
2698,810000000000,pdu8,0.741
2699,810300000000,pdu8,0.741
2700,810600000000,pdu8,0.742
2701,810900000000,pdu8,0.739
2702,811200000000,pdu8,0.735
2703,811500000000,pdu8,0.735
2704,811800000000,pdu8,0.731
2705,812100000000,pdu8,0.732
2706,812400000000,pdu8,0.73
2707,812700000000,pdu8,0.726
2708,813000000000,pdu8,0.723
2709,813300000000,pdu8,0.727
2710,813600000000,pdu8,0.73
2711,813900000000,pdu8,0.733
2712,814200000000,pdu8,0.731
2713,814500000000,pdu8,0.731
2714,814800000000,pdu8,0.731
2715,815100000000,pdu8,0.73
2716,815400000000,pdu8,0.729
2717,815700000000,pdu8,0.732
2718,816000000000,pdu8,0.734
2719,816300000000,pdu8,0.733
2720,816600000000,pdu8,0.734
2721,816900000000,pdu8,0.733
2722,817200000000,pdu8,0.731
2723,817500000000,pdu8,0.732
2724,817800000000,pdu8,0.734
2725,818100000000,pdu8,0.735
2726,818400000000,pdu8,0.735
2727,818700000000,pdu8,0.735
2728,819000000000,pdu8,0.733
2729,819300000000,pdu8,0.731
2730,819600000000,pdu8,0.729
2731,819900000000,pdu8,0.729
2732,820200000000,pdu8,0.736
2733,820500000000,pdu8,0.741
2734,820800000000,pdu8,0.743
2735,821100000000,pdu8,0.74
2736,821400000000,pdu8,0.739
2737,821700000000,pdu8,0.739
2738,822000000000,pdu8,0.738
2739,822300000000,pdu8,0.738
2740,822600000000,pdu8,0.74
2741,822900000000,pdu8,0.738
2742,823200000000,pdu8,0.737
2743,823500000000,pdu8,0.738
2744,823800000000,pdu8,0.738
2745,824100000000,pdu8,0.74
2746,824400000000,pdu8,0.739
2747,824700000000,pdu8,0.739
2748,825000000000,pdu8,0.739
2749,825300000000,pdu8,0.736
2750,825600000000,pdu8,0.735
2751,825900000000,pdu8,0.738
2752,826200000000,pdu8,0.738
2753,826500000000,pdu8,0.725
2754,826800000000,pdu8,0.729
2755,827100000000,pdu8,0.734
2756,827400000000,pdu8,0.734
2757,827700000000,pdu8,0.734
2758,828000000000,pdu8,0.735
2759,828300000000,pdu8,0.735
2760,828600000000,pdu8,0.737
2761,828900000000,pdu8,0.736
2762,829200000000,pdu8,0.736
2763,829500000000,pdu8,0.737
2764,829800000000,pdu8,0.735
2765,830100000000,pdu8,0.72
2766,830400000000,pdu8,0.707
2767,830700000000,pdu8,0.711
2768,831000000000,pdu8,0.717
2769,831300000000,pdu8,0.713
2770,831600000000,pdu8,0.723
2771,831900000000,pdu8,0.732
2772,832200000000,pdu8,0.734
2773,832500000000,pdu8,0.732
2774,832800000000,pdu8,0.731
2775,833100000000,pdu8,0.731
2776,833400000000,pdu8,0.729
2777,833700000000,pdu8,0.725
2778,834000000000,pdu8,0.718
2779,834300000000,pdu8,0.703
2780,834600000000,pdu8,0.685
2781,834900000000,pdu8,0.688
2782,835200000000,pdu8,0.695
2783,835500000000,pdu8,0.702
2784,835800000000,pdu8,0.72
2785,836100000000,pdu8,0.734
2786,836400000000,pdu8,0.739
2787,836700000000,pdu8,0.735
2788,837000000000,pdu8,0.722
2789,837300000000,pdu8,0.711
2790,837600000000,pdu8,0.71
2791,837900000000,pdu8,0.714
2792,838200000000,pdu8,0.714
2793,838500000000,pdu8,0.716
2794,838800000000,pdu8,0.727
2795,839100000000,pdu8,0.724
2796,839400000000,pdu8,0.72
2797,839700000000,pdu8,0.722
2798,840000000000,pdu8,0.722
2799,840300000000,pdu8,0.724
2800,840600000000,pdu8,0.729
2801,840900000000,pdu8,0.73
2802,841200000000,pdu8,0.732
2803,841500000000,pdu8,0.73
2804,841800000000,pdu8,0.723
2805,842100000000,pdu8,0.724
2806,842400000000,pdu8,0.726
2807,842700000000,pdu8,0.727
2808,843000000000,pdu8,0.728
2809,843300000000,pdu8,0.724
2810,843600000000,pdu8,0.722
2811,843900000000,pdu8,0.727
2812,844200000000,pdu8,0.729
2813,844500000000,pdu8,0.72
2814,844800000000,pdu8,0.717
2815,845100000000,pdu8,0.721
2816,845400000000,pdu8,0.72
2817,845700000000,pdu8,0.717
2818,846000000000,pdu8,0.721
2819,846300000000,pdu8,0.725
2820,846600000000,pdu8,0.727
2821,846900000000,pdu8,0.727
2822,847200000000,pdu8,0.725
2823,847500000000,pdu8,0.72
2824,847800000000,pdu8,0.707
2825,848100000000,pdu8,0.695
2826,848400000000,pdu8,0.7
2827,848700000000,pdu8,0.715
2828,849000000000,pdu8,0.729
2829,849300000000,pdu8,0.733
2830,849600000000,pdu8,0.731
2831,849900000000,pdu8,0.731
2832,850200000000,pdu8,0.732
2833,850500000000,pdu8,0.73
2834,850800000000,pdu8,0.729
2835,851100000000,pdu8,0.728
2836,851400000000,pdu8,0.729
2837,851700000000,pdu8,0.725
2838,852000000000,pdu8,0.726
2839,852300000000,pdu8,0.723
2840,852600000000,pdu8,0.71
2841,852900000000,pdu8,0.695
2842,853200000000,pdu8,0.685
2843,853500000000,pdu8,0.685
2844,853800000000,pdu8,0.685
2845,854100000000,pdu8,0.688
2846,854400000000,pdu8,0.695
2847,854700000000,pdu8,0.703
2848,855000000000,pdu8,0.702
2849,855300000000,pdu8,0.7
2850,855600000000,pdu8,0.702
2851,855900000000,pdu8,0.701
2852,856200000000,pdu8,0.694
2853,856500000000,pdu8,0.696
2854,856800000000,pdu8,0.697
2855,857100000000,pdu8,0.698
2856,857400000000,pdu8,0.702
2857,857700000000,pdu8,0.706
2858,858000000000,pdu8,0.703
2859,858300000000,pdu8,0.7
2860,858600000000,pdu8,0.7
2861,858900000000,pdu8,0.698
2862,859200000000,pdu8,0.696
2863,859500000000,pdu8,0.701
2864,859800000000,pdu8,0.712
2865,860100000000,pdu8,0.718
2866,860400000000,pdu8,0.717
2867,860700000000,pdu8,0.718
2868,861000000000,pdu8,0.721
2869,861300000000,pdu8,0.719
2870,861600000000,pdu8,0.715
2871,861900000000,pdu8,0.713
2872,862200000000,pdu8,0.709
2873,862500000000,pdu8,0.709
2874,862800000000,pdu8,0.713
2875,863100000000,pdu8,0.714
2876,863400000000,pdu8,0.715
2877,863700000000,pdu8,0.716
2878,864000000000,pdu8,0.716
2879,864300000000,pdu8,0.718
2880,864600000000,pdu8,0.718
2881,864900000000,pdu8,0.719
2882,865200000000,pdu8,0.723
2883,865500000000,pdu8,0.724
2884,865800000000,pdu8,0.725
2885,866100000000,pdu8,0.723
2886,866400000000,pdu8,0.724
2887,866700000000,pdu8,0.721
2888,867000000000,pdu8,0.717
2889,867300000000,pdu8,0.717
2890,867600000000,pdu8,0.719
2891,867900000000,pdu8,0.721
2892,868200000000,pdu8,0.723
2893,868500000000,pdu8,0.724
2894,868800000000,pdu8,0.723
2895,869100000000,pdu8,0.723
2896,869400000000,pdu8,0.718
2897,869700000000,pdu8,0.715
2898,870000000000,pdu8,0.712
2899,870300000000,pdu8,0.711
2900,870600000000,pdu8,0.706
2901,870900000000,pdu8,0.705
2902,871200000000,pdu8,0.705
2903,871500000000,pdu8,0.704
2904,871800000000,pdu8,0.701
2905,872100000000,pdu8,0.698
2906,872400000000,pdu8,0.696
2907,872700000000,pdu8,0.698
2908,873000000000,pdu8,0.7
2909,873300000000,pdu8,0.702
2910,873600000000,pdu8,0.706
2911,873900000000,pdu8,0.709
2912,874200000000,pdu8,0.712
2913,874500000000,pdu8,0.715
2914,874800000000,pdu8,0.713
2915,875100000000,pdu8,0.714
2916,875400000000,pdu8,0.714
2917,875700000000,pdu8,0.712
2918,876000000000,pdu8,0.708
2919,876300000000,pdu8,0.707
2920,876600000000,pdu8,0.706
2921,876900000000,pdu8,0.711
2922,877200000000,pdu8,0.713
2923,877500000000,pdu8,0.719
2924,877800000000,pdu8,0.724
2925,878100000000,pdu8,0.722
2926,878400000000,pdu8,0.716
2927,878700000000,pdu8,0.714
2928,879000000000,pdu8,0.714
2929,879300000000,pdu8,0.713
2930,879600000000,pdu8,0.715
2931,879900000000,pdu8,0.717
2932,880200000000,pdu8,0.715
2933,880500000000,pdu8,0.715
2934,880800000000,pdu8,0.716
2935,881100000000,pdu8,0.716
2936,881400000000,pdu8,0.723
2937,881700000000,pdu8,0.729
2938,882000000000,pdu8,0.725
2939,882300000000,pdu8,0.72
2940,882600000000,pdu8,0.721
2941,882900000000,pdu8,0.719
2942,883200000000,pdu8,0.716
2943,883500000000,pdu8,0.717
2944,883800000000,pdu8,0.723
2945,884100000000,pdu8,0.725
2946,884400000000,pdu8,0.727
2947,884700000000,pdu8,0.726
2948,885000000000,pdu8,0.719
2949,885300000000,pdu8,0.718
2950,885600000000,pdu8,0.717
2951,885900000000,pdu8,0.714
2952,886200000000,pdu8,0.713
2953,886500000000,pdu8,0.713
2954,886800000000,pdu8,0.716
2955,887100000000,pdu8,0.723
2956,887400000000,pdu8,0.73
2957,887700000000,pdu8,0.729
2958,888000000000,pdu8,0.727
2959,888300000000,pdu8,0.724
2960,888600000000,pdu8,0.722
2961,888900000000,pdu8,0.728
2962,889200000000,pdu8,0.733
2963,889500000000,pdu8,0.736
2964,889800000000,pdu8,0.738
2965,890100000000,pdu8,0.741
2966,890400000000,pdu8,0.737
2967,890700000000,pdu8,0.734
2968,891000000000,pdu8,0.734
2969,891300000000,pdu8,0.735
2970,891600000000,pdu8,0.735
2971,891900000000,pdu8,0.735
2972,892200000000,pdu8,0.736
2973,892500000000,pdu8,0.737
2974,892800000000,pdu8,0.737
2975,893100000000,pdu8,0.735
2976,893400000000,pdu8,0.736
2977,893700000000,pdu8,0.735
2978,894000000000,pdu8,0.734
2979,894300000000,pdu8,0.734
2980,894600000000,pdu8,0.735
2981,894900000000,pdu8,0.735
2982,895200000000,pdu8,0.735
2983,895500000000,pdu8,0.735
2984,895800000000,pdu8,0.736
2985,896100000000,pdu8,0.737
2986,896400000000,pdu8,0.735
2987,896700000000,pdu8,0.732
2988,897000000000,pdu8,0.73
2989,897300000000,pdu8,0.731
2990,897600000000,pdu8,0.732
2991,897900000000,pdu8,0.735
2992,898200000000,pdu8,0.737
2993,898500000000,pdu8,0.737
2994,898800000000,pdu8,0.738
2995,899100000000,pdu8,0.736
2996,899400000000,pdu8,0.736
2997,899700000000,pdu8,0.736
2998,900000000000,pdu8,0.734
2999,900300000000,pdu8,0.734
3000,900600000000,pdu8,0.732
3001,900900000000,pdu8,0.731
3002,901200000000,pdu8,0.732
3003,901500000000,pdu8,0.733
3004,901800000000,pdu8,0.735
3005,902100000000,pdu8,0.735
3006,902400000000,pdu8,0.733
3007,902700000000,pdu8,0.731
3008,903000000000,pdu8,0.73
3009,903300000000,pdu8,0.73
3010,903600000000,pdu8,0.73
3011,903900000000,pdu8,0.73
3012,904200000000,pdu8,0.732
3013,904500000000,pdu8,0.734
3014,904800000000,pdu8,0.735
3015,905100000000,pdu8,0.734
3016,905400000000,pdu8,0.733
3017,905700000000,pdu8,0.731
3018,906000000000,pdu8,0.732
3019,906300000000,pdu8,0.732
3020,906600000000,pdu8,0.733
3021,906900000000,pdu8,0.734
3022,907200000000,pdu8,0.735
3023,907500000000,pdu8,0.732
3024,907800000000,pdu8,0.729
3025,908100000000,pdu8,0.727
3026,908400000000,pdu8,0.724
3027,908700000000,pdu8,0.724
3028,909000000000,pdu8,0.721
3029,909300000000,pdu8,0.715
3030,909600000000,pdu8,0.715
3031,909900000000,pdu8,0.715
3032,910200000000,pdu8,0.715
3033,910500000000,pdu8,0.714
3034,910800000000,pdu8,0.713
3035,911100000000,pdu8,0.715
3036,911400000000,pdu8,0.715
3037,911700000000,pdu8,0.712
3038,912000000000,pdu8,0.715
3039,912300000000,pdu8,0.716
3040,912600000000,pdu8,0.715
3041,912900000000,pdu8,0.717
3042,913200000000,pdu8,0.721
3043,913500000000,pdu8,0.72
3044,913800000000,pdu8,0.72
3045,914100000000,pdu8,0.721
3046,914400000000,pdu8,0.72
3047,914700000000,pdu8,0.717
3048,915000000000,pdu8,0.718
3049,915300000000,pdu8,0.72
3050,915600000000,pdu8,0.721
3051,915900000000,pdu8,0.724
3052,916200000000,pdu8,0.724
3053,916500000000,pdu8,0.723
3054,916800000000,pdu8,0.717
3055,917100000000,pdu8,0.715
3056,917400000000,pdu8,0.717
3057,917700000000,pdu8,0.719
3058,918000000000,pdu8,0.714
3059,918300000000,pdu8,0.715
3060,918600000000,pdu8,0.719
3061,918900000000,pdu8,0.72
3062,919200000000,pdu8,0.719
3063,919500000000,pdu8,0.721
3064,919800000000,pdu8,0.722
3065,920100000000,pdu8,0.723
3066,920400000000,pdu8,0.724
3067,920700000000,pdu8,0.714
3068,921000000000,pdu8,0.712
3069,921300000000,pdu8,0.715
3070,921600000000,pdu8,0.714
3071,921900000000,pdu8,0.716
3072,922200000000,pdu8,0.722
3073,922500000000,pdu8,0.723
3074,922800000000,pdu8,0.72
3075,923100000000,pdu8,0.721
3076,923400000000,pdu8,0.725
3077,923700000000,pdu8,0.724
3078,924000000000,pdu8,0.728
3079,924300000000,pdu8,0.725
3080,924600000000,pdu8,0.725
3081,924900000000,pdu8,0.727
3082,925200000000,pdu8,0.728
3083,925500000000,pdu8,0.726
3084,925800000000,pdu8,0.727
3085,926100000000,pdu8,0.728
3086,926400000000,pdu8,0.724
3087,926700000000,pdu8,0.72
3088,927000000000,pdu8,0.718
3089,927300000000,pdu8,0.719
3090,927600000000,pdu8,0.723
3091,927900000000,pdu8,0.721
3092,928200000000,pdu8,0.705
3093,928500000000,pdu8,0.691
3094,928800000000,pdu8,0.68
3095,929100000000,pdu8,0.674
3096,929400000000,pdu8,0.676
3097,929700000000,pdu8,0.675
3098,930000000000,pdu8,0.676
3099,930300000000,pdu8,0.676
3100,930600000000,pdu8,0.678
3101,930900000000,pdu8,0.676
3102,931200000000,pdu8,0.679
3103,931500000000,pdu8,0.674
3104,931800000000,pdu8,0.681
3105,932100000000,pdu8,0.686
3106,932400000000,pdu8,0.687
3107,932700000000,pdu8,0.686
3108,933000000000,pdu8,0.685
3109,933300000000,pdu8,0.686
3110,933600000000,pdu8,0.687
3111,933900000000,pdu8,0.696
3112,934200000000,pdu8,0.706
3113,934500000000,pdu8,0.717
3114,934800000000,pdu8,0.723
3115,935100000000,pdu8,0.708
3116,935400000000,pdu8,0.7
3117,935700000000,pdu8,0.705
3118,936000000000,pdu8,0.709
3119,936300000000,pdu8,0.71
3120,936600000000,pdu8,0.701
3121,936900000000,pdu8,0.696
3122,937200000000,pdu8,0.692
3123,937500000000,pdu8,0.69
3124,937800000000,pdu8,0.693
3125,938100000000,pdu8,0.696
3126,938400000000,pdu8,0.704
3127,938700000000,pdu8,0.71
3128,939000000000,pdu8,0.719
3129,939300000000,pdu8,0.718
3130,939600000000,pdu8,0.707
3131,939900000000,pdu8,0.7
3132,940200000000,pdu8,0.699
3133,940500000000,pdu8,0.695
3134,940800000000,pdu8,0.688
3135,941100000000,pdu8,0.697
3136,941400000000,pdu8,0.698
3137,941700000000,pdu8,0.699
3138,942000000000,pdu8,0.698
3139,942300000000,pdu8,0.697
3140,942600000000,pdu8,0.698
3141,942900000000,pdu8,0.699
3142,943200000000,pdu8,0.702
3143,943500000000,pdu8,0.702
3144,943800000000,pdu8,0.698
3145,944100000000,pdu8,0.699
3146,944400000000,pdu8,0.702
3147,944700000000,pdu8,0.7
3148,945000000000,pdu8,0.693
3149,945300000000,pdu8,0.69
3150,945600000000,pdu8,0.69
3151,945900000000,pdu8,0.695
3152,946200000000,pdu8,0.702
3153,946500000000,pdu8,0.71
3154,946800000000,pdu8,0.704
3155,947100000000,pdu8,0.69
3156,947400000000,pdu8,0.694
3157,947700000000,pdu8,0.692
3158,948000000000,pdu8,0.683
3159,948300000000,pdu8,0.684
3160,948600000000,pdu8,0.679
3161,948900000000,pdu8,0.671
3162,949200000000,pdu8,0.676
3163,949500000000,pdu8,0.681
3164,949800000000,pdu8,0.685
3165,950100000000,pdu8,0.682
3166,950400000000,pdu8,0.679
3167,950700000000,pdu8,0.681
3168,951000000000,pdu8,0.669
3169,951300000000,pdu8,0.666
3170,951600000000,pdu8,0.676
3171,951900000000,pdu8,0.681
3172,952200000000,pdu8,0.676
3173,952500000000,pdu8,0.677
