index,time,pdu,measured_power_util
2368,711000000000,pdu9,0.768
2369,711300000000,pdu9,0.768
2370,711600000000,pdu9,0.768
2371,711900000000,pdu9,0.766
2372,712200000000,pdu9,0.764
2373,712500000000,pdu9,0.766
2374,712800000000,pdu9,0.765
2375,713100000000,pdu9,0.764
2376,713400000000,pdu9,0.764
2377,713700000000,pdu9,0.764
2378,714000000000,pdu9,0.761
2379,714300000000,pdu9,0.762
2380,714600000000,pdu9,0.764
2381,714900000000,pdu9,0.765
2382,715200000000,pdu9,0.765
2383,715500000000,pdu9,0.768
2384,715800000000,pdu9,0.768
2385,716100000000,pdu9,0.771
2386,716400000000,pdu9,0.772
2387,716700000000,pdu9,0.771
2388,717000000000,pdu9,0.773
2389,717300000000,pdu9,0.777
2390,717600000000,pdu9,0.773
2391,717900000000,pdu9,0.763
2392,718200000000,pdu9,0.759
2393,718500000000,pdu9,0.757
2394,718800000000,pdu9,0.742
2395,719100000000,pdu9,0.743
2396,719400000000,pdu9,0.74
2397,719700000000,pdu9,0.74
2398,720000000000,pdu9,0.736
2399,720300000000,pdu9,0.735
2400,720600000000,pdu9,0.728
2401,720900000000,pdu9,0.73
2402,721200000000,pdu9,0.728
2403,721500000000,pdu9,0.736
2404,721800000000,pdu9,0.741
2405,722100000000,pdu9,0.745
2406,722400000000,pdu9,0.749
2407,722700000000,pdu9,0.757
2408,723000000000,pdu9,0.76
2409,723300000000,pdu9,0.762
2410,723600000000,pdu9,0.761
2411,723900000000,pdu9,0.755
2412,724200000000,pdu9,0.746
2413,724500000000,pdu9,0.74
2414,724800000000,pdu9,0.735
2415,725100000000,pdu9,0.744
2416,725400000000,pdu9,0.75
2417,725700000000,pdu9,0.734
2418,726000000000,pdu9,0.718
2419,726300000000,pdu9,0.714
2420,726600000000,pdu9,0.741
2421,726900000000,pdu9,0.763
2422,727200000000,pdu9,0.772
2423,727500000000,pdu9,0.774
2424,727800000000,pdu9,0.773
2425,728100000000,pdu9,0.768
2426,728400000000,pdu9,0.763
2427,728700000000,pdu9,0.76
2428,729000000000,pdu9,0.76
2429,729300000000,pdu9,0.76
2430,729600000000,pdu9,0.761
2431,729900000000,pdu9,0.763
2432,730200000000,pdu9,0.764
2433,730500000000,pdu9,0.763
2434,730800000000,pdu9,0.762
2435,731100000000,pdu9,0.764
2436,731400000000,pdu9,0.764
2437,731700000000,pdu9,0.76
2438,732000000000,pdu9,0.747
2439,732300000000,pdu9,0.744
2440,732600000000,pdu9,0.738
2441,732900000000,pdu9,0.733
2442,733200000000,pdu9,0.733
2443,733500000000,pdu9,0.754
2444,733800000000,pdu9,0.768
2445,734100000000,pdu9,0.773
2446,734400000000,pdu9,0.774
2447,734700000000,pdu9,0.774
2448,735000000000,pdu9,0.77
2449,735300000000,pdu9,0.765
2450,735600000000,pdu9,0.763
2451,735900000000,pdu9,0.766
2452,736200000000,pdu9,0.769
2453,736500000000,pdu9,0.769
2454,736800000000,pdu9,0.769
2455,737100000000,pdu9,0.769
2456,737400000000,pdu9,0.766
2457,737700000000,pdu9,0.758
2458,738000000000,pdu9,0.749
2459,738300000000,pdu9,0.745
2460,738600000000,pdu9,0.739
2461,738900000000,pdu9,0.743
2462,739200000000,pdu9,0.748
2463,739500000000,pdu9,0.756
2464,739800000000,pdu9,0.759
2465,740100000000,pdu9,0.764
2466,740400000000,pdu9,0.766
2467,740700000000,pdu9,0.764
2468,741000000000,pdu9,0.766
2469,741300000000,pdu9,0.766
2470,741600000000,pdu9,0.768
2471,741900000000,pdu9,0.769
2472,742200000000,pdu9,0.768
2473,742500000000,pdu9,0.766
2474,742800000000,pdu9,0.761
2475,743100000000,pdu9,0.751
2476,743400000000,pdu9,0.743
2477,743700000000,pdu9,0.741
2478,744000000000,pdu9,0.745
2479,744300000000,pdu9,0.744
2480,744600000000,pdu9,0.751
2481,744900000000,pdu9,0.762
2482,745200000000,pdu9,0.771
2483,745500000000,pdu9,0.772
2484,745800000000,pdu9,0.77
2485,746100000000,pdu9,0.768
2486,746400000000,pdu9,0.765
2487,746700000000,pdu9,0.765
2488,747000000000,pdu9,0.765
2489,747300000000,pdu9,0.765
2490,747600000000,pdu9,0.767
2491,747900000000,pdu9,0.767
2492,748200000000,pdu9,0.764
2493,748500000000,pdu9,0.761
2494,748800000000,pdu9,0.759
2495,749100000000,pdu9,0.765
2496,749400000000,pdu9,0.765
2497,749700000000,pdu9,0.766
2498,750000000000,pdu9,0.766
2499,750300000000,pdu9,0.767
2500,750600000000,pdu9,0.767
2501,750900000000,pdu9,0.76
2502,751200000000,pdu9,0.741
2503,751500000000,pdu9,0.731
2504,751800000000,pdu9,0.736
2505,752100000000,pdu9,0.754
2506,752400000000,pdu9,0.765
2507,752700000000,pdu9,0.765
2508,753000000000,pdu9,0.765
2509,753300000000,pdu9,0.765
2510,753600000000,pdu9,0.762
2511,753900000000,pdu9,0.763
2512,754200000000,pdu9,0.762
2513,754500000000,pdu9,0.764
2514,754800000000,pdu9,0.765
2515,755100000000,pdu9,0.764
2516,755400000000,pdu9,0.761
2517,755700000000,pdu9,0.751
2518,756000000000,pdu9,0.747
2519,756300000000,pdu9,0.753
2520,756600000000,pdu9,0.761
2521,756900000000,pdu9,0.764
2522,757200000000,pdu9,0.758
2523,757500000000,pdu9,0.743
2524,757800000000,pdu9,0.732
2525,758100000000,pdu9,0.744
2526,758400000000,pdu9,0.762
2527,758700000000,pdu9,0.774
2528,759000000000,pdu9,0.774
2529,759300000000,pdu9,0.773
2530,759600000000,pdu9,0.772
2531,759900000000,pdu9,0.768
2532,760200000000,pdu9,0.759
2533,760500000000,pdu9,0.764
2534,760800000000,pdu9,0.768
2535,761100000000,pdu9,0.769
2536,761400000000,pdu9,0.76
2537,761700000000,pdu9,0.741
2538,762000000000,pdu9,0.73
2539,762300000000,pdu9,0.721
2540,762600000000,pdu9,0.718
2541,762900000000,pdu9,0.714
2542,763200000000,pdu9,0.717
2543,763500000000,pdu9,0.725
2544,763800000000,pdu9,0.729
2545,764100000000,pdu9,0.726
2546,764400000000,pdu9,0.719
2547,764700000000,pdu9,0.718
2548,765000000000,pdu9,0.713
2549,765300000000,pdu9,0.701
2550,765600000000,pdu9,0.7
2551,765900000000,pdu9,0.703
2552,766200000000,pdu9,0.703
2553,766500000000,pdu9,0.704
2554,766800000000,pdu9,0.706
2555,767100000000,pdu9,0.701
2556,767400000000,pdu9,0.701
2557,767700000000,pdu9,0.696
2558,768000000000,pdu9,0.694
2559,768300000000,pdu9,0.697
2560,768600000000,pdu9,0.701
2561,768900000000,pdu9,0.707
2562,769200000000,pdu9,0.705
2563,769500000000,pdu9,0.7
2564,769800000000,pdu9,0.701
2565,770100000000,pdu9,0.707
2566,770400000000,pdu9,0.71
2567,770700000000,pdu9,0.713
2568,771000000000,pdu9,0.721
2569,771300000000,pdu9,0.73
2570,771600000000,pdu9,0.728
2571,771900000000,pdu9,0.73
2572,772200000000,pdu9,0.73
2573,772500000000,pdu9,0.724
2574,772800000000,pdu9,0.728
2575,773100000000,pdu9,0.724
2576,773400000000,pdu9,0.729
2577,773700000000,pdu9,0.73
2578,774000000000,pdu9,0.733
2579,774300000000,pdu9,0.727
2580,774600000000,pdu9,0.725
2581,774900000000,pdu9,0.728
2582,775200000000,pdu9,0.729
2583,775500000000,pdu9,0.736
2584,775800000000,pdu9,0.741
2585,776100000000,pdu9,0.743
2586,776400000000,pdu9,0.745
2587,776700000000,pdu9,0.743
2588,777000000000,pdu9,0.744
2589,777300000000,pdu9,0.745
2590,777600000000,pdu9,0.746
2591,777900000000,pdu9,0.745
2592,778200000000,pdu9,0.742
2593,778500000000,pdu9,0.738
2594,778800000000,pdu9,0.739
2595,779100000000,pdu9,0.741
2596,779400000000,pdu9,0.74
2597,779700000000,pdu9,0.733
2598,780000000000,pdu9,0.731
2599,780300000000,pdu9,0.724
2600,780600000000,pdu9,0.726
2601,780900000000,pdu9,0.732
2602,781200000000,pdu9,0.735
2603,781500000000,pdu9,0.735
2604,781800000000,pdu9,0.732
2605,782100000000,pdu9,0.732
2606,782400000000,pdu9,0.731
2607,782700000000,pdu9,0.735
2608,783000000000,pdu9,0.733
2609,783300000000,pdu9,0.736
2610,783600000000,pdu9,0.738
2611,783900000000,pdu9,0.739
2612,784200000000,pdu9,0.737
2613,784500000000,pdu9,0.741
2614,784800000000,pdu9,0.749
2615,785100000000,pdu9,0.752
2616,785400000000,pdu9,0.753
2617,785700000000,pdu9,0.753
2618,786000000000,pdu9,0.751
2619,786300000000,pdu9,0.754
2620,786600000000,pdu9,0.753
2621,786900000000,pdu9,0.748
2622,787200000000,pdu9,0.745
2623,787500000000,pdu9,0.743
2624,787800000000,pdu9,0.742
2625,788100000000,pdu9,0.742
2626,788400000000,pdu9,0.74
2627,788700000000,pdu9,0.734
2628,789000000000,pdu9,0.736
2629,789300000000,pdu9,0.732
2630,789600000000,pdu9,0.729
2631,789900000000,pdu9,0.73
2632,790200000000,pdu9,0.732
2633,790500000000,pdu9,0.737
2634,790800000000,pdu9,0.734
2635,791100000000,pdu9,0.733
2636,791400000000,pdu9,0.731
2637,791700000000,pdu9,0.735
2638,792000000000,pdu9,0.736
2639,792300000000,pdu9,0.735
2640,792600000000,pdu9,0.736
2641,792900000000,pdu9,0.733
2642,793200000000,pdu9,0.731
2643,793500000000,pdu9,0.739
2644,793800000000,pdu9,0.744
2645,794100000000,pdu9,0.742
2646,794400000000,pdu9,0.742
2647,794700000000,pdu9,0.748
2648,795000000000,pdu9,0.751
2649,795300000000,pdu9,0.756
2650,795600000000,pdu9,0.759
2651,795900000000,pdu9,0.756
2652,796200000000,pdu9,0.753
2653,796500000000,pdu9,0.757
2654,796800000000,pdu9,0.758
2655,797100000000,pdu9,0.762
2656,797400000000,pdu9,0.76
2657,797700000000,pdu9,0.757
2658,798000000000,pdu9,0.759
2659,798300000000,pdu9,0.764
2660,798600000000,pdu9,0.765
2661,798900000000,pdu9,0.757
2662,799200000000,pdu9,0.755
2663,799500000000,pdu9,0.755
2664,799800000000,pdu9,0.76
2665,800100000000,pdu9,0.763
2666,800400000000,pdu9,0.76
2667,800700000000,pdu9,0.756
2668,801000000000,pdu9,0.753
2669,801300000000,pdu9,0.748
2670,801600000000,pdu9,0.749
2671,801900000000,pdu9,0.745
2672,802200000000,pdu9,0.745
2673,802500000000,pdu9,0.757
2674,802800000000,pdu9,0.767
2675,803100000000,pdu9,0.773
2676,803400000000,pdu9,0.779
2677,803700000000,pdu9,0.782
2678,804000000000,pdu9,0.782
2679,804300000000,pdu9,0.781
2680,804600000000,pdu9,0.782
2681,804900000000,pdu9,0.781
2682,805200000000,pdu9,0.778
2683,805500000000,pdu9,0.777
2684,805800000000,pdu9,0.776
2685,806100000000,pdu9,0.774
2686,806400000000,pdu9,0.773
2687,806700000000,pdu9,0.773
2688,807000000000,pdu9,0.773
2689,807300000000,pdu9,0.773
2690,807600000000,pdu9,0.772
2691,807900000000,pdu9,0.771
2692,808200000000,pdu9,0.77
2693,808500000000,pdu9,0.766
2694,808800000000,pdu9,0.765
2695,809100000000,pdu9,0.764
2696,809400000000,pdu9,0.765
2697,809700000000,pdu9,0.771
2698,810000000000,pdu9,0.773
2699,810300000000,pdu9,0.774
2700,810600000000,pdu9,0.775
2701,810900000000,pdu9,0.771
2702,811200000000,pdu9,0.767
2703,811500000000,pdu9,0.767
2704,811800000000,pdu9,0.763
2705,812100000000,pdu9,0.765
2706,812400000000,pdu9,0.761
2707,812700000000,pdu9,0.755
2708,813000000000,pdu9,0.75
2709,813300000000,pdu9,0.753
2710,813600000000,pdu9,0.757
2711,813900000000,pdu9,0.764
2712,814200000000,pdu9,0.764
2713,814500000000,pdu9,0.765
2714,814800000000,pdu9,0.765
2715,815100000000,pdu9,0.764
2716,815400000000,pdu9,0.764
2717,815700000000,pdu9,0.768
2718,816000000000,pdu9,0.77
2719,816300000000,pdu9,0.77
2720,816600000000,pdu9,0.77
2721,816900000000,pdu9,0.768
2722,817200000000,pdu9,0.767
2723,817500000000,pdu9,0.768
2724,817800000000,pdu9,0.769
2725,818100000000,pdu9,0.771
2726,818400000000,pdu9,0.771
2727,818700000000,pdu9,0.77
2728,819000000000,pdu9,0.768
2729,819300000000,pdu9,0.766
2730,819600000000,pdu9,0.764
2731,819900000000,pdu9,0.763
2732,820200000000,pdu9,0.772
2733,820500000000,pdu9,0.776
2734,820800000000,pdu9,0.775
2735,821100000000,pdu9,0.773
2736,821400000000,pdu9,0.772
2737,821700000000,pdu9,0.772
2738,822000000000,pdu9,0.77
2739,822300000000,pdu9,0.77
2740,822600000000,pdu9,0.772
2741,822900000000,pdu9,0.77
2742,823200000000,pdu9,0.769
2743,823500000000,pdu9,0.769
2744,823800000000,pdu9,0.768
2745,824100000000,pdu9,0.769
2746,824400000000,pdu9,0.768
2747,824700000000,pdu9,0.768
2748,825000000000,pdu9,0.767
2749,825300000000,pdu9,0.763
2750,825600000000,pdu9,0.763
2751,825900000000,pdu9,0.766
2752,826200000000,pdu9,0.766
2753,826500000000,pdu9,0.752
2754,826800000000,pdu9,0.755
2755,827100000000,pdu9,0.761
2756,827400000000,pdu9,0.763
2757,827700000000,pdu9,0.763
2758,828000000000,pdu9,0.764
2759,828300000000,pdu9,0.764
2760,828600000000,pdu9,0.766
2761,828900000000,pdu9,0.764
2762,829200000000,pdu9,0.765
2763,829500000000,pdu9,0.766
2764,829800000000,pdu9,0.764
2765,830100000000,pdu9,0.747
2766,830400000000,pdu9,0.733
2767,830700000000,pdu9,0.738
2768,831000000000,pdu9,0.745
2769,831300000000,pdu9,0.74
2770,831600000000,pdu9,0.753
2771,831900000000,pdu9,0.764
2772,832200000000,pdu9,0.766
2773,832500000000,pdu9,0.764
2774,832800000000,pdu9,0.762
2775,833100000000,pdu9,0.761
2776,833400000000,pdu9,0.759
2777,833700000000,pdu9,0.755
2778,834000000000,pdu9,0.745
2779,834300000000,pdu9,0.725
2780,834600000000,pdu9,0.701
2781,834900000000,pdu9,0.706
2782,835200000000,pdu9,0.718
2783,835500000000,pdu9,0.725
2784,835800000000,pdu9,0.747
2785,836100000000,pdu9,0.764
2786,836400000000,pdu9,0.77
2787,836700000000,pdu9,0.766
2788,837000000000,pdu9,0.752
2789,837300000000,pdu9,0.739
2790,837600000000,pdu9,0.735
2791,837900000000,pdu9,0.74
2792,838200000000,pdu9,0.742
2793,838500000000,pdu9,0.745
2794,838800000000,pdu9,0.757
2795,839100000000,pdu9,0.753
2796,839400000000,pdu9,0.748
2797,839700000000,pdu9,0.75
2798,840000000000,pdu9,0.75
2799,840300000000,pdu9,0.753
2800,840600000000,pdu9,0.758
2801,840900000000,pdu9,0.761
2802,841200000000,pdu9,0.763
2803,841500000000,pdu9,0.759
2804,841800000000,pdu9,0.75
2805,842100000000,pdu9,0.751
2806,842400000000,pdu9,0.753
2807,842700000000,pdu9,0.755
2808,843000000000,pdu9,0.754
2809,843300000000,pdu9,0.75
2810,843600000000,pdu9,0.748
2811,843900000000,pdu9,0.754
2812,844200000000,pdu9,0.759
2813,844500000000,pdu9,0.751
2814,844800000000,pdu9,0.747
2815,845100000000,pdu9,0.752
2816,845400000000,pdu9,0.749
2817,845700000000,pdu9,0.745
2818,846000000000,pdu9,0.748
2819,846300000000,pdu9,0.751
2820,846600000000,pdu9,0.754
2821,846900000000,pdu9,0.756
2822,847200000000,pdu9,0.754
2823,847500000000,pdu9,0.749
2824,847800000000,pdu9,0.732
2825,848100000000,pdu9,0.716
2826,848400000000,pdu9,0.722
2827,848700000000,pdu9,0.741
2828,849000000000,pdu9,0.757
2829,849300000000,pdu9,0.764
2830,849600000000,pdu9,0.762
2831,849900000000,pdu9,0.762
2832,850200000000,pdu9,0.765
2833,850500000000,pdu9,0.765
2834,850800000000,pdu9,0.764
2835,851100000000,pdu9,0.762
2836,851400000000,pdu9,0.762
2837,851700000000,pdu9,0.758
2838,852000000000,pdu9,0.758
2839,852300000000,pdu9,0.754
2840,852600000000,pdu9,0.74
2841,852900000000,pdu9,0.721
2842,853200000000,pdu9,0.707
2843,853500000000,pdu9,0.707
2844,853800000000,pdu9,0.708
2845,854100000000,pdu9,0.713
2846,854400000000,pdu9,0.723
2847,854700000000,pdu9,0.733
2848,855000000000,pdu9,0.733
2849,855300000000,pdu9,0.73
2850,855600000000,pdu9,0.734
2851,855900000000,pdu9,0.731
2852,856200000000,pdu9,0.723
2853,856500000000,pdu9,0.725
2854,856800000000,pdu9,0.727
2855,857100000000,pdu9,0.73
2856,857400000000,pdu9,0.733
2857,857700000000,pdu9,0.736
2858,858000000000,pdu9,0.734
2859,858300000000,pdu9,0.731
2860,858600000000,pdu9,0.73
2861,858900000000,pdu9,0.728
2862,859200000000,pdu9,0.726
2863,859500000000,pdu9,0.73
2864,859800000000,pdu9,0.743
2865,860100000000,pdu9,0.75
2866,860400000000,pdu9,0.747
2867,860700000000,pdu9,0.749
2868,861000000000,pdu9,0.753
2869,861300000000,pdu9,0.751
2870,861600000000,pdu9,0.747
2871,861900000000,pdu9,0.745
2872,862200000000,pdu9,0.741
2873,862500000000,pdu9,0.74
2874,862800000000,pdu9,0.743
2875,863100000000,pdu9,0.746
2876,863400000000,pdu9,0.746
2877,863700000000,pdu9,0.748
2878,864000000000,pdu9,0.749
2879,864300000000,pdu9,0.752
2880,864600000000,pdu9,0.752
2881,864900000000,pdu9,0.753
2882,865200000000,pdu9,0.756
2883,865500000000,pdu9,0.758
2884,865800000000,pdu9,0.758
2885,866100000000,pdu9,0.757
2886,866400000000,pdu9,0.759
2887,866700000000,pdu9,0.756
2888,867000000000,pdu9,0.751
2889,867300000000,pdu9,0.752
2890,867600000000,pdu9,0.753
2891,867900000000,pdu9,0.755
2892,868200000000,pdu9,0.757
2893,868500000000,pdu9,0.759
2894,868800000000,pdu9,0.756
2895,869100000000,pdu9,0.756
2896,869400000000,pdu9,0.75
2897,869700000000,pdu9,0.747
2898,870000000000,pdu9,0.742
2899,870300000000,pdu9,0.741
2900,870600000000,pdu9,0.734
2901,870900000000,pdu9,0.735
2902,871200000000,pdu9,0.734
2903,871500000000,pdu9,0.734
2904,871800000000,pdu9,0.731
2905,872100000000,pdu9,0.729
2906,872400000000,pdu9,0.726
2907,872700000000,pdu9,0.729
2908,873000000000,pdu9,0.729
2909,873300000000,pdu9,0.732
2910,873600000000,pdu9,0.736
2911,873900000000,pdu9,0.739
2912,874200000000,pdu9,0.742
2913,874500000000,pdu9,0.745
2914,874800000000,pdu9,0.742
2915,875100000000,pdu9,0.744
2916,875400000000,pdu9,0.744
2917,875700000000,pdu9,0.742
2918,876000000000,pdu9,0.739
2919,876300000000,pdu9,0.738
2920,876600000000,pdu9,0.736
2921,876900000000,pdu9,0.74
2922,877200000000,pdu9,0.742
2923,877500000000,pdu9,0.749
2924,877800000000,pdu9,0.754
2925,878100000000,pdu9,0.752
2926,878400000000,pdu9,0.749
2927,878700000000,pdu9,0.748
2928,879000000000,pdu9,0.747
2929,879300000000,pdu9,0.746
2930,879600000000,pdu9,0.748
2931,879900000000,pdu9,0.75
2932,880200000000,pdu9,0.748
2933,880500000000,pdu9,0.748
2934,880800000000,pdu9,0.749
2935,881100000000,pdu9,0.749
2936,881400000000,pdu9,0.757
2937,881700000000,pdu9,0.761
2938,882000000000,pdu9,0.755
2939,882300000000,pdu9,0.75
2940,882600000000,pdu9,0.753
2941,882900000000,pdu9,0.752
2942,883200000000,pdu9,0.748
2943,883500000000,pdu9,0.75
2944,883800000000,pdu9,0.756
2945,884100000000,pdu9,0.757
2946,884400000000,pdu9,0.76
2947,884700000000,pdu9,0.758
2948,885000000000,pdu9,0.749
2949,885300000000,pdu9,0.749
2950,885600000000,pdu9,0.747
2951,885900000000,pdu9,0.744
2952,886200000000,pdu9,0.745
2953,886500000000,pdu9,0.745
2954,886800000000,pdu9,0.749
2955,887100000000,pdu9,0.758
2956,887400000000,pdu9,0.766
2957,887700000000,pdu9,0.765
2958,888000000000,pdu9,0.763
2959,888300000000,pdu9,0.76
2960,888600000000,pdu9,0.758
2961,888900000000,pdu9,0.765
2962,889200000000,pdu9,0.768
2963,889500000000,pdu9,0.772
2964,889800000000,pdu9,0.774
2965,890100000000,pdu9,0.777
2966,890400000000,pdu9,0.771
2967,890700000000,pdu9,0.768
2968,891000000000,pdu9,0.769
2969,891300000000,pdu9,0.769
2970,891600000000,pdu9,0.768
2971,891900000000,pdu9,0.768
2972,892200000000,pdu9,0.769
2973,892500000000,pdu9,0.77
2974,892800000000,pdu9,0.769
2975,893100000000,pdu9,0.768
2976,893400000000,pdu9,0.77
2977,893700000000,pdu9,0.768
2978,894000000000,pdu9,0.767
2979,894300000000,pdu9,0.768
2980,894600000000,pdu9,0.768
2981,894900000000,pdu9,0.769
2982,895200000000,pdu9,0.769
2983,895500000000,pdu9,0.769
2984,895800000000,pdu9,0.77
2985,896100000000,pdu9,0.771
2986,896400000000,pdu9,0.768
2987,896700000000,pdu9,0.765
2988,897000000000,pdu9,0.763
2989,897300000000,pdu9,0.764
2990,897600000000,pdu9,0.765
2991,897900000000,pdu9,0.767
2992,898200000000,pdu9,0.768
2993,898500000000,pdu9,0.769
2994,898800000000,pdu9,0.77
2995,899100000000,pdu9,0.767
2996,899400000000,pdu9,0.767
2997,899700000000,pdu9,0.767
2998,900000000000,pdu9,0.766
2999,900300000000,pdu9,0.766
3000,900600000000,pdu9,0.765
3001,900900000000,pdu9,0.763
3002,901200000000,pdu9,0.764
3003,901500000000,pdu9,0.766
3004,901800000000,pdu9,0.768
3005,902100000000,pdu9,0.768
3006,902400000000,pdu9,0.766
3007,902700000000,pdu9,0.763
3008,903000000000,pdu9,0.762
3009,903300000000,pdu9,0.762
3010,903600000000,pdu9,0.763
3011,903900000000,pdu9,0.763
3012,904200000000,pdu9,0.766
3013,904500000000,pdu9,0.767
3014,904800000000,pdu9,0.768
3015,905100000000,pdu9,0.767
3016,905400000000,pdu9,0.766
3017,905700000000,pdu9,0.764
3018,906000000000,pdu9,0.765
3019,906300000000,pdu9,0.764
3020,906600000000,pdu9,0.765
3021,906900000000,pdu9,0.766
3022,907200000000,pdu9,0.767
3023,907500000000,pdu9,0.764
3024,907800000000,pdu9,0.761
3025,908100000000,pdu9,0.759
3026,908400000000,pdu9,0.755
3027,908700000000,pdu9,0.757
3028,909000000000,pdu9,0.752
3029,909300000000,pdu9,0.746
3030,909600000000,pdu9,0.747
3031,909900000000,pdu9,0.747
3032,910200000000,pdu9,0.747
3033,910500000000,pdu9,0.744
3034,910800000000,pdu9,0.744
3035,911100000000,pdu9,0.745
3036,911400000000,pdu9,0.744
3037,911700000000,pdu9,0.741
3038,912000000000,pdu9,0.744
3039,912300000000,pdu9,0.746
3040,912600000000,pdu9,0.743
3041,912900000000,pdu9,0.746
3042,913200000000,pdu9,0.75
3043,913500000000,pdu9,0.75
3044,913800000000,pdu9,0.75
3045,914100000000,pdu9,0.751
3046,914400000000,pdu9,0.751
3047,914700000000,pdu9,0.748
3048,915000000000,pdu9,0.747
3049,915300000000,pdu9,0.749
3050,915600000000,pdu9,0.75
3051,915900000000,pdu9,0.753
3052,916200000000,pdu9,0.754
3053,916500000000,pdu9,0.752
3054,916800000000,pdu9,0.746
3055,917100000000,pdu9,0.744
3056,917400000000,pdu9,0.747
3057,917700000000,pdu9,0.749
3058,918000000000,pdu9,0.744
3059,918300000000,pdu9,0.746
3060,918600000000,pdu9,0.75
3061,918900000000,pdu9,0.75
3062,919200000000,pdu9,0.749
3063,919500000000,pdu9,0.753
3064,919800000000,pdu9,0.754
3065,920100000000,pdu9,0.755
3066,920400000000,pdu9,0.755
3067,920700000000,pdu9,0.743
3068,921000000000,pdu9,0.74
3069,921300000000,pdu9,0.744
3070,921600000000,pdu9,0.745
3071,921900000000,pdu9,0.747
3072,922200000000,pdu9,0.752
3073,922500000000,pdu9,0.753
3074,922800000000,pdu9,0.749
3075,923100000000,pdu9,0.751
3076,923400000000,pdu9,0.755
3077,923700000000,pdu9,0.754
3078,924000000000,pdu9,0.757
3079,924300000000,pdu9,0.754
3080,924600000000,pdu9,0.754
3081,924900000000,pdu9,0.755
3082,925200000000,pdu9,0.757
3083,925500000000,pdu9,0.756
3084,925800000000,pdu9,0.756
3085,926100000000,pdu9,0.757
3086,926400000000,pdu9,0.753
3087,926700000000,pdu9,0.751
3088,927000000000,pdu9,0.749
3089,927300000000,pdu9,0.75
3090,927600000000,pdu9,0.756
3091,927900000000,pdu9,0.752
3092,928200000000,pdu9,0.734
3093,928500000000,pdu9,0.715
3094,928800000000,pdu9,0.7
3095,929100000000,pdu9,0.689
3096,929400000000,pdu9,0.689
3097,929700000000,pdu9,0.687
3098,930000000000,pdu9,0.689
3099,930300000000,pdu9,0.688
3100,930600000000,pdu9,0.691
3101,930900000000,pdu9,0.69
3102,931200000000,pdu9,0.694
3103,931500000000,pdu9,0.689
3104,931800000000,pdu9,0.697
3105,932100000000,pdu9,0.703
3106,932400000000,pdu9,0.704
3107,932700000000,pdu9,0.703
3108,933000000000,pdu9,0.7
3109,933300000000,pdu9,0.702
3110,933600000000,pdu9,0.704
3111,933900000000,pdu9,0.715
3112,934200000000,pdu9,0.731
3113,934500000000,pdu9,0.747
3114,934800000000,pdu9,0.755
3115,935100000000,pdu9,0.735
3116,935400000000,pdu9,0.724
3117,935700000000,pdu9,0.729
3118,936000000000,pdu9,0.735
3119,936300000000,pdu9,0.736
3120,936600000000,pdu9,0.726
3121,936900000000,pdu9,0.72
3122,937200000000,pdu9,0.714
3123,937500000000,pdu9,0.712
3124,937800000000,pdu9,0.718
3125,938100000000,pdu9,0.72
3126,938400000000,pdu9,0.733
3127,938700000000,pdu9,0.742
3128,939000000000,pdu9,0.753
3129,939300000000,pdu9,0.752
3130,939600000000,pdu9,0.74
3131,939900000000,pdu9,0.732
3132,940200000000,pdu9,0.729
3133,940500000000,pdu9,0.725
3134,940800000000,pdu9,0.717
3135,941100000000,pdu9,0.725
3136,941400000000,pdu9,0.727
3137,941700000000,pdu9,0.729
3138,942000000000,pdu9,0.728
3139,942300000000,pdu9,0.726
3140,942600000000,pdu9,0.727
3141,942900000000,pdu9,0.729
3142,943200000000,pdu9,0.732
3143,943500000000,pdu9,0.73
3144,943800000000,pdu9,0.726
3145,944100000000,pdu9,0.726
3146,944400000000,pdu9,0.73
3147,944700000000,pdu9,0.729
3148,945000000000,pdu9,0.717
3149,945300000000,pdu9,0.714
3150,945600000000,pdu9,0.715
3151,945900000000,pdu9,0.722
3152,946200000000,pdu9,0.732
3153,946500000000,pdu9,0.741
3154,946800000000,pdu9,0.734
3155,947100000000,pdu9,0.718
3156,947400000000,pdu9,0.721
3157,947700000000,pdu9,0.722
3158,948000000000,pdu9,0.711
3159,948300000000,pdu9,0.711
3160,948600000000,pdu9,0.704
3161,948900000000,pdu9,0.694
3162,949200000000,pdu9,0.699
3163,949500000000,pdu9,0.704
3164,949800000000,pdu9,0.707
3165,950100000000,pdu9,0.706
3166,950400000000,pdu9,0.702
3167,950700000000,pdu9,0.704
3168,951000000000,pdu9,0.691
3169,951300000000,pdu9,0.685
3170,951600000000,pdu9,0.694
3171,951900000000,pdu9,0.701
3172,952200000000,pdu9,0.697
3173,952500000000,pdu9,0.698
3174,952800000000,pdu9,0.694
3175,953100000000,pdu9,0.692
3176,953400000000,pdu9,0.694
3177,953700000000,pdu9,0.695
3178,954000000000,pdu9,0.695
3179,954300000000,pdu9,0.707
3180,954600000000,pdu9,0.716
3181,954900000000,pdu9,0.715
3182,955200000000,pdu9,0.717
3183,955500000000,pdu9,0.721
3184,955800000000,pdu9,0.72
3185,956100000000,pdu9,0.714
3186,956400000000,pdu9,0.715
3187,956700000000,pdu9,0.722
3188,957000000000,pdu9,0.719
3189,957300000000,pdu9,0.722
