index,time,pdu,measured_power_util
3972,2019-05-14 19:00:00,pdu6,0.689
3973,2019-05-14 19:05:00,pdu6,0.688
3974,2019-05-14 19:10:00,pdu6,0.687
3975,2019-05-14 19:15:00,pdu6,0.685
3976,2019-05-14 19:20:00,pdu6,0.683
3977,2019-05-14 19:25:00,pdu6,0.688
3978,2019-05-14 19:30:00,pdu6,0.691
3979,2019-05-14 19:35:00,pdu6,0.69
3980,2019-05-14 19:40:00,pdu6,0.689
3981,2019-05-14 19:45:00,pdu6,0.693
3982,2019-05-14 19:50:00,pdu6,0.694
3983,2019-05-14 19:55:00,pdu6,0.692
3984,2019-05-14 20:00:00,pdu6,0.686
3985,2019-05-14 20:05:00,pdu6,0.683
3986,2019-05-14 20:10:00,pdu6,0.679
3987,2019-05-14 20:15:00,pdu6,0.685
3988,2019-05-14 20:20:00,pdu6,0.684
3989,2019-05-14 20:25:00,pdu6,0.681
3990,2019-05-14 20:30:00,pdu6,0.679
3991,2019-05-14 20:35:00,pdu6,0.678
3992,2019-05-14 20:40:00,pdu6,0.671
3993,2019-05-14 20:45:00,pdu6,0.673
3994,2019-05-14 20:50:00,pdu6,0.679
3995,2019-05-14 20:55:00,pdu6,0.691
3996,2019-05-14 21:00:00,pdu6,0.7
3997,2019-05-14 21:05:00,pdu6,0.706
3998,2019-05-14 21:10:00,pdu6,0.707
3999,2019-05-14 21:15:00,pdu6,0.709
4000,2019-05-14 21:20:00,pdu6,0.711
4001,2019-05-14 21:25:00,pdu6,0.712
4002,2019-05-14 21:30:00,pdu6,0.712
4003,2019-05-14 21:35:00,pdu6,0.704
4004,2019-05-14 21:40:00,pdu6,0.696
4005,2019-05-14 21:45:00,pdu6,0.695
4006,2019-05-14 21:50:00,pdu6,0.693
4007,2019-05-14 21:55:00,pdu6,0.694
4008,2019-05-14 22:00:00,pdu6,0.694
4009,2019-05-14 22:05:00,pdu6,0.689
4010,2019-05-14 22:10:00,pdu6,0.682
4011,2019-05-14 22:15:00,pdu6,0.689
4012,2019-05-14 22:20:00,pdu6,0.696
4013,2019-05-14 22:25:00,pdu6,0.696
4014,2019-05-14 22:30:00,pdu6,0.694
4015,2019-05-14 22:35:00,pdu6,0.695
4016,2019-05-14 22:40:00,pdu6,0.699
4017,2019-05-14 22:45:00,pdu6,0.705
4018,2019-05-14 22:50:00,pdu6,0.709
4019,2019-05-14 22:55:00,pdu6,0.712
4020,2019-05-14 23:00:00,pdu6,0.708
4021,2019-05-14 23:05:00,pdu6,0.712
4022,2019-05-14 23:10:00,pdu6,0.712
4023,2019-05-14 23:15:00,pdu6,0.709
4024,2019-05-14 23:20:00,pdu6,0.701
4025,2019-05-14 23:25:00,pdu6,0.699
4026,2019-05-14 23:30:00,pdu6,0.696
4027,2019-05-14 23:35:00,pdu6,0.696
4028,2019-05-14 23:40:00,pdu6,0.696
4029,2019-05-14 23:45:00,pdu6,0.698
4030,2019-05-14 23:50:00,pdu6,0.703
4031,2019-05-14 23:55:00,pdu6,0.703
4032,2019-05-15 00:00:00,pdu6,0.7
4033,2019-05-15 00:05:00,pdu6,0.694
4034,2019-05-15 00:10:00,pdu6,0.694
4035,2019-05-15 00:15:00,pdu6,0.697
4036,2019-05-15 00:20:00,pdu6,0.701
4037,2019-05-15 00:25:00,pdu6,0.702
4038,2019-05-15 00:30:00,pdu6,0.7
4039,2019-05-15 00:35:00,pdu6,0.695
4040,2019-05-15 00:40:00,pdu6,0.694
4041,2019-05-15 00:45:00,pdu6,0.693
4042,2019-05-15 00:50:00,pdu6,0.699
4043,2019-05-15 00:55:00,pdu6,0.707
4044,2019-05-15 01:00:00,pdu6,0.713
4045,2019-05-15 01:05:00,pdu6,0.716
4046,2019-05-15 01:10:00,pdu6,0.717
4047,2019-05-15 01:15:00,pdu6,0.72
4048,2019-05-15 01:20:00,pdu6,0.721
4049,2019-05-15 01:25:00,pdu6,0.722
4050,2019-05-15 01:30:00,pdu6,0.72
4051,2019-05-15 01:35:00,pdu6,0.718
4052,2019-05-15 01:40:00,pdu6,0.716
4053,2019-05-15 01:45:00,pdu6,0.719
4054,2019-05-15 01:50:00,pdu6,0.726
4055,2019-05-15 01:55:00,pdu6,0.732
4056,2019-05-15 02:00:00,pdu6,0.733
4057,2019-05-15 02:05:00,pdu6,0.735
4058,2019-05-15 02:10:00,pdu6,0.735
4059,2019-05-15 02:15:00,pdu6,0.733
4060,2019-05-15 02:20:00,pdu6,0.731
4061,2019-05-15 02:25:00,pdu6,0.729
4062,2019-05-15 02:30:00,pdu6,0.731
4063,2019-05-15 02:35:00,pdu6,0.73
4064,2019-05-15 02:40:00,pdu6,0.728
4065,2019-05-15 02:45:00,pdu6,0.729
4066,2019-05-15 02:50:00,pdu6,0.728
4067,2019-05-15 02:55:00,pdu6,0.725
4068,2019-05-15 03:00:00,pdu6,0.724
4069,2019-05-15 03:05:00,pdu6,0.723
4070,2019-05-15 03:10:00,pdu6,0.723
4071,2019-05-15 03:15:00,pdu6,0.721
4072,2019-05-15 03:20:00,pdu6,0.723
4073,2019-05-15 03:25:00,pdu6,0.725
4074,2019-05-15 03:30:00,pdu6,0.726
4075,2019-05-15 03:35:00,pdu6,0.727
4076,2019-05-15 03:40:00,pdu6,0.725
4077,2019-05-15 03:45:00,pdu6,0.725
4078,2019-05-15 03:50:00,pdu6,0.724
4079,2019-05-15 03:55:00,pdu6,0.722
4080,2019-05-15 04:00:00,pdu6,0.724
4081,2019-05-15 04:05:00,pdu6,0.726
4082,2019-05-15 04:10:00,pdu6,0.733
4083,2019-05-15 04:15:00,pdu6,0.738
4084,2019-05-15 04:20:00,pdu6,0.744
4085,2019-05-15 04:25:00,pdu6,0.753
4086,2019-05-15 04:30:00,pdu6,0.753
4087,2019-05-15 04:35:00,pdu6,0.75
4088,2019-05-15 04:40:00,pdu6,0.749
4089,2019-05-15 04:45:00,pdu6,0.748
4090,2019-05-15 04:50:00,pdu6,0.743
4091,2019-05-15 04:55:00,pdu6,0.749
4092,2019-05-15 05:00:00,pdu6,0.751
4093,2019-05-15 05:05:00,pdu6,0.747
4094,2019-05-15 05:10:00,pdu6,0.738
4095,2019-05-15 05:15:00,pdu6,0.736
4096,2019-05-15 05:20:00,pdu6,0.735
4097,2019-05-15 05:25:00,pdu6,0.735
4098,2019-05-15 05:30:00,pdu6,0.739
4099,2019-05-15 05:35:00,pdu6,0.738
4100,2019-05-15 05:40:00,pdu6,0.73
4101,2019-05-15 05:45:00,pdu6,0.729
4102,2019-05-15 05:50:00,pdu6,0.73
4103,2019-05-15 05:55:00,pdu6,0.729
4104,2019-05-15 06:00:00,pdu6,0.724
4105,2019-05-15 06:05:00,pdu6,0.721
4106,2019-05-15 06:10:00,pdu6,0.724
4107,2019-05-15 06:15:00,pdu6,0.725
4108,2019-05-15 06:20:00,pdu6,0.725
4109,2019-05-15 06:25:00,pdu6,0.713
4110,2019-05-15 06:30:00,pdu6,0.708
4111,2019-05-15 06:35:00,pdu6,0.709
4112,2019-05-15 06:40:00,pdu6,0.708
4113,2019-05-15 06:45:00,pdu6,0.704
4114,2019-05-15 06:50:00,pdu6,0.701
4115,2019-05-15 06:55:00,pdu6,0.699
4116,2019-05-15 07:00:00,pdu6,0.692
4117,2019-05-15 07:05:00,pdu6,0.689
4118,2019-05-15 07:10:00,pdu6,0.689
4119,2019-05-15 07:15:00,pdu6,0.697
4120,2019-05-15 07:20:00,pdu6,0.702
4121,2019-05-15 07:25:00,pdu6,0.698
4122,2019-05-15 07:30:00,pdu6,0.697
4123,2019-05-15 07:35:00,pdu6,0.7
4124,2019-05-15 07:40:00,pdu6,0.713
4125,2019-05-15 07:45:00,pdu6,0.721
4126,2019-05-15 07:50:00,pdu6,0.723
4127,2019-05-15 07:55:00,pdu6,0.728
4128,2019-05-15 08:00:00,pdu6,0.739
4129,2019-05-15 08:05:00,pdu6,0.743
4130,2019-05-15 08:10:00,pdu6,0.741
4131,2019-05-15 08:15:00,pdu6,0.741
4132,2019-05-15 08:20:00,pdu6,0.737
4133,2019-05-15 08:25:00,pdu6,0.737
4134,2019-05-15 08:30:00,pdu6,0.739
4135,2019-05-15 08:35:00,pdu6,0.74
4136,2019-05-15 08:40:00,pdu6,0.738
4137,2019-05-15 08:45:00,pdu6,0.741
4138,2019-05-15 08:50:00,pdu6,0.74
4139,2019-05-15 08:55:00,pdu6,0.741
4140,2019-05-15 09:00:00,pdu6,0.743
4141,2019-05-15 09:05:00,pdu6,0.743
4142,2019-05-15 09:10:00,pdu6,0.745
4143,2019-05-15 09:15:00,pdu6,0.746
4144,2019-05-15 09:20:00,pdu6,0.745
4145,2019-05-15 09:25:00,pdu6,0.744
4146,2019-05-15 09:30:00,pdu6,0.743
4147,2019-05-15 09:35:00,pdu6,0.738
4148,2019-05-15 09:40:00,pdu6,0.738
4149,2019-05-15 09:45:00,pdu6,0.74
4150,2019-05-15 09:50:00,pdu6,0.742
4151,2019-05-15 09:55:00,pdu6,0.747
4152,2019-05-15 10:00:00,pdu6,0.749
4153,2019-05-15 10:05:00,pdu6,0.748
4154,2019-05-15 10:10:00,pdu6,0.748
4155,2019-05-15 10:15:00,pdu6,0.743
4156,2019-05-15 10:20:00,pdu6,0.741
4157,2019-05-15 10:25:00,pdu6,0.739
4158,2019-05-15 10:30:00,pdu6,0.734
4159,2019-05-15 10:35:00,pdu6,0.726
4160,2019-05-15 10:40:00,pdu6,0.73
4161,2019-05-15 10:45:00,pdu6,0.734
4162,2019-05-15 10:50:00,pdu6,0.738
4163,2019-05-15 10:55:00,pdu6,0.738
4164,2019-05-15 11:00:00,pdu6,0.738
4165,2019-05-15 11:05:00,pdu6,0.735
4166,2019-05-15 11:10:00,pdu6,0.738
4167,2019-05-15 11:15:00,pdu6,0.743
4168,2019-05-15 11:20:00,pdu6,0.744
4169,2019-05-15 11:25:00,pdu6,0.746
4170,2019-05-15 11:30:00,pdu6,0.747
4171,2019-05-15 11:35:00,pdu6,0.744
4172,2019-05-15 11:40:00,pdu6,0.731
4173,2019-05-15 11:45:00,pdu6,0.725
4174,2019-05-15 11:50:00,pdu6,0.725
4175,2019-05-15 11:55:00,pdu6,0.74
4176,2019-05-15 12:00:00,pdu6,0.752
4177,2019-05-15 12:05:00,pdu6,0.754
4178,2019-05-15 12:10:00,pdu6,0.749
4179,2019-05-15 12:15:00,pdu6,0.741
4180,2019-05-15 12:20:00,pdu6,0.743
4181,2019-05-15 12:25:00,pdu6,0.748
4182,2019-05-15 12:30:00,pdu6,0.748
4183,2019-05-15 12:35:00,pdu6,0.745
4184,2019-05-15 12:40:00,pdu6,0.747
4185,2019-05-15 12:45:00,pdu6,0.747
4186,2019-05-15 12:50:00,pdu6,0.744
4187,2019-05-15 12:55:00,pdu6,0.746
4188,2019-05-15 13:00:00,pdu6,0.749
4189,2019-05-15 13:05:00,pdu6,0.751
4190,2019-05-15 13:10:00,pdu6,0.75
4191,2019-05-15 13:15:00,pdu6,0.753
4192,2019-05-15 13:20:00,pdu6,0.756
4193,2019-05-15 13:25:00,pdu6,0.755
4194,2019-05-15 13:30:00,pdu6,0.752
4195,2019-05-15 13:35:00,pdu6,0.754
4196,2019-05-15 13:40:00,pdu6,0.755
4197,2019-05-15 13:45:00,pdu6,0.757
4198,2019-05-15 13:50:00,pdu6,0.756
4199,2019-05-15 13:55:00,pdu6,0.754
4200,2019-05-15 14:00:00,pdu6,0.751
4201,2019-05-15 14:05:00,pdu6,0.749
4202,2019-05-15 14:10:00,pdu6,0.746
4203,2019-05-15 14:15:00,pdu6,0.738
4204,2019-05-15 14:20:00,pdu6,0.727
4205,2019-05-15 14:25:00,pdu6,0.728
4206,2019-05-15 14:30:00,pdu6,0.733
4207,2019-05-15 14:35:00,pdu6,0.741
4208,2019-05-15 14:40:00,pdu6,0.747
4209,2019-05-15 14:45:00,pdu6,0.749
4210,2019-05-15 14:50:00,pdu6,0.75
4211,2019-05-15 14:55:00,pdu6,0.748
4212,2019-05-15 15:00:00,pdu6,0.744
4213,2019-05-15 15:05:00,pdu6,0.744
4214,2019-05-15 15:10:00,pdu6,0.746
4215,2019-05-15 15:15:00,pdu6,0.748
4216,2019-05-15 15:20:00,pdu6,0.749
4217,2019-05-15 15:25:00,pdu6,0.749
4218,2019-05-15 15:30:00,pdu6,0.749
4219,2019-05-15 15:35:00,pdu6,0.746
4220,2019-05-15 15:40:00,pdu6,0.749
4221,2019-05-15 15:45:00,pdu6,0.748
4222,2019-05-15 15:50:00,pdu6,0.744
4223,2019-05-15 15:55:00,pdu6,0.746
4224,2019-05-15 16:00:00,pdu6,0.745
4225,2019-05-15 16:05:00,pdu6,0.744
4226,2019-05-15 16:10:00,pdu6,0.736
4227,2019-05-15 16:15:00,pdu6,0.721
4228,2019-05-15 16:20:00,pdu6,0.73
4229,2019-05-15 16:25:00,pdu6,0.74
4230,2019-05-15 16:30:00,pdu6,0.743
4231,2019-05-15 16:35:00,pdu6,0.741
4232,2019-05-15 16:40:00,pdu6,0.738
4233,2019-05-15 16:45:00,pdu6,0.738
4234,2019-05-15 16:50:00,pdu6,0.739
4235,2019-05-15 16:55:00,pdu6,0.732
4236,2019-05-15 17:00:00,pdu6,0.728
4237,2019-05-15 17:05:00,pdu6,0.711
4238,2019-05-15 17:10:00,pdu6,0.712
4239,2019-05-15 17:15:00,pdu6,0.721
4240,2019-05-15 17:20:00,pdu6,0.722
4241,2019-05-15 17:25:00,pdu6,0.724
4242,2019-05-15 17:30:00,pdu6,0.722
4243,2019-05-15 17:35:00,pdu6,0.725
4244,2019-05-15 17:40:00,pdu6,0.729
4245,2019-05-15 17:45:00,pdu6,0.721
4246,2019-05-15 17:50:00,pdu6,0.712
4247,2019-05-15 17:55:00,pdu6,0.704
4248,2019-05-15 18:00:00,pdu6,0.718
4249,2019-05-15 18:05:00,pdu6,0.733
4250,2019-05-15 18:10:00,pdu6,0.735
4251,2019-05-15 18:15:00,pdu6,0.727
4252,2019-05-15 18:20:00,pdu6,0.71
4253,2019-05-15 18:25:00,pdu6,0.687
4254,2019-05-15 18:30:00,pdu6,0.67
4255,2019-05-15 18:35:00,pdu6,0.661
4256,2019-05-15 18:40:00,pdu6,0.658
4257,2019-05-15 18:45:00,pdu6,0.664
4258,2019-05-15 18:50:00,pdu6,0.663
4259,2019-05-15 18:55:00,pdu6,0.661
4260,2019-05-15 19:00:00,pdu6,0.668
4261,2019-05-15 19:05:00,pdu6,0.671
4262,2019-05-15 19:10:00,pdu6,0.675
4263,2019-05-15 19:15:00,pdu6,0.681
4264,2019-05-15 19:20:00,pdu6,0.676
4265,2019-05-15 19:25:00,pdu6,0.677
4266,2019-05-15 19:30:00,pdu6,0.673
4267,2019-05-15 19:35:00,pdu6,0.677
4268,2019-05-15 19:40:00,pdu6,0.676
4269,2019-05-15 19:45:00,pdu6,0.682
4270,2019-05-15 19:50:00,pdu6,0.683
4271,2019-05-15 19:55:00,pdu6,0.682
4272,2019-05-15 20:00:00,pdu6,0.681
4273,2019-05-15 20:05:00,pdu6,0.687
4274,2019-05-15 20:10:00,pdu6,0.697
4275,2019-05-15 20:15:00,pdu6,0.708
4276,2019-05-15 20:20:00,pdu6,0.715
4277,2019-05-15 20:25:00,pdu6,0.719
4278,2019-05-15 20:30:00,pdu6,0.721
4279,2019-05-15 20:35:00,pdu6,0.722
4280,2019-05-15 20:40:00,pdu6,0.722
4281,2019-05-15 20:45:00,pdu6,0.724
4282,2019-05-15 20:50:00,pdu6,0.729
4283,2019-05-15 20:55:00,pdu6,0.729
4284,2019-05-15 21:00:00,pdu6,0.727
4285,2019-05-15 21:05:00,pdu6,0.73
4286,2019-05-15 21:10:00,pdu6,0.73
4287,2019-05-15 21:15:00,pdu6,0.732
4288,2019-05-15 21:20:00,pdu6,0.734
4289,2019-05-15 21:25:00,pdu6,0.738
4290,2019-05-15 21:30:00,pdu6,0.733
4291,2019-05-15 21:35:00,pdu6,0.73
4292,2019-05-15 21:40:00,pdu6,0.729
4293,2019-05-15 21:45:00,pdu6,0.732
4294,2019-05-15 21:50:00,pdu6,0.734
4295,2019-05-15 21:55:00,pdu6,0.73
4296,2019-05-15 22:00:00,pdu6,0.726
4297,2019-05-15 22:05:00,pdu6,0.728
4298,2019-05-15 22:10:00,pdu6,0.728
4299,2019-05-15 22:15:00,pdu6,0.72
4300,2019-05-15 22:20:00,pdu6,0.718
4301,2019-05-15 22:25:00,pdu6,0.718
4302,2019-05-15 22:30:00,pdu6,0.718
4303,2019-05-15 22:35:00,pdu6,0.723
4304,2019-05-15 22:40:00,pdu6,0.723
4305,2019-05-15 22:45:00,pdu6,0.721
4306,2019-05-15 22:50:00,pdu6,0.715
4307,2019-05-15 22:55:00,pdu6,0.707
4308,2019-05-15 23:00:00,pdu6,0.714
4309,2019-05-15 23:05:00,pdu6,0.719
4310,2019-05-15 23:10:00,pdu6,0.719
4311,2019-05-15 23:15:00,pdu6,0.719
4312,2019-05-15 23:20:00,pdu6,0.717
4313,2019-05-15 23:25:00,pdu6,0.716
4314,2019-05-15 23:30:00,pdu6,0.71
4315,2019-05-15 23:35:00,pdu6,0.713
4316,2019-05-15 23:40:00,pdu6,0.716
4317,2019-05-15 23:45:00,pdu6,0.717
4318,2019-05-15 23:50:00,pdu6,0.717
4319,2019-05-15 23:55:00,pdu6,0.717
4320,2019-05-16 00:00:00,pdu6,0.713
4321,2019-05-16 00:05:00,pdu6,0.704
4322,2019-05-16 00:10:00,pdu6,0.702
4323,2019-05-16 00:15:00,pdu6,0.709
4324,2019-05-16 00:20:00,pdu6,0.712
4325,2019-05-16 00:25:00,pdu6,0.709
4326,2019-05-16 00:30:00,pdu6,0.706
4327,2019-05-16 00:35:00,pdu6,0.701
4328,2019-05-16 00:40:00,pdu6,0.696
4329,2019-05-16 00:45:00,pdu6,0.691
4330,2019-05-16 00:50:00,pdu6,0.688
4331,2019-05-16 00:55:00,pdu6,0.688
4332,2019-05-16 01:00:00,pdu6,0.686
4333,2019-05-16 01:05:00,pdu6,0.687
4334,2019-05-16 01:10:00,pdu6,0.688
4335,2019-05-16 01:15:00,pdu6,0.691
4336,2019-05-16 01:20:00,pdu6,0.691
4337,2019-05-16 01:25:00,pdu6,0.696
4338,2019-05-16 01:30:00,pdu6,0.697
4339,2019-05-16 01:35:00,pdu6,0.703
4340,2019-05-16 01:40:00,pdu6,0.701
4341,2019-05-16 01:45:00,pdu6,0.702
4342,2019-05-16 01:50:00,pdu6,0.702
4343,2019-05-16 01:55:00,pdu6,0.708
4344,2019-05-16 02:00:00,pdu6,0.71
4345,2019-05-16 02:05:00,pdu6,0.706
4346,2019-05-16 02:10:00,pdu6,0.703
4347,2019-05-16 02:15:00,pdu6,0.701
4348,2019-05-16 02:20:00,pdu6,0.701
4349,2019-05-16 02:25:00,pdu6,0.705
4350,2019-05-16 02:30:00,pdu6,0.711
4351,2019-05-16 02:35:00,pdu6,0.72
4352,2019-05-16 02:40:00,pdu6,0.727
4353,2019-05-16 02:45:00,pdu6,0.729
4354,2019-05-16 02:50:00,pdu6,0.727
4355,2019-05-16 02:55:00,pdu6,0.725
4356,2019-05-16 03:00:00,pdu6,0.72
4357,2019-05-16 03:05:00,pdu6,0.718
4358,2019-05-16 03:10:00,pdu6,0.712
4359,2019-05-16 03:15:00,pdu6,0.709
4360,2019-05-16 03:20:00,pdu6,0.709
4361,2019-05-16 03:25:00,pdu6,0.709
4362,2019-05-16 03:30:00,pdu6,0.709
4363,2019-05-16 03:35:00,pdu6,0.711
4364,2019-05-16 03:40:00,pdu6,0.715
4365,2019-05-16 03:45:00,pdu6,0.72
4366,2019-05-16 03:50:00,pdu6,0.72
4367,2019-05-16 03:55:00,pdu6,0.724
4368,2019-05-16 04:00:00,pdu6,0.722
4369,2019-05-16 04:05:00,pdu6,0.721
4370,2019-05-16 04:10:00,pdu6,0.725
4371,2019-05-16 04:15:00,pdu6,0.734
4372,2019-05-16 04:20:00,pdu6,0.729
4373,2019-05-16 04:25:00,pdu6,0.727
4374,2019-05-16 04:30:00,pdu6,0.732
4375,2019-05-16 04:35:00,pdu6,0.736
4376,2019-05-16 04:40:00,pdu6,0.742
4377,2019-05-16 04:45:00,pdu6,0.75
4378,2019-05-16 04:50:00,pdu6,0.757
4379,2019-05-16 04:55:00,pdu6,0.762
4380,2019-05-16 05:00:00,pdu6,0.761
4381,2019-05-16 05:05:00,pdu6,0.759
4382,2019-05-16 05:10:00,pdu6,0.759
4383,2019-05-16 05:15:00,pdu6,0.758
4384,2019-05-16 05:20:00,pdu6,0.755
4385,2019-05-16 05:25:00,pdu6,0.754
4386,2019-05-16 05:30:00,pdu6,0.753
4387,2019-05-16 05:35:00,pdu6,0.752
4388,2019-05-16 05:40:00,pdu6,0.752
4389,2019-05-16 05:45:00,pdu6,0.752
4390,2019-05-16 05:50:00,pdu6,0.754
4391,2019-05-16 05:55:00,pdu6,0.757
4392,2019-05-16 06:00:00,pdu6,0.753
4393,2019-05-16 06:05:00,pdu6,0.753
4394,2019-05-16 06:10:00,pdu6,0.755
4395,2019-05-16 06:15:00,pdu6,0.759
4396,2019-05-16 06:20:00,pdu6,0.76
4397,2019-05-16 06:25:00,pdu6,0.753
4398,2019-05-16 06:30:00,pdu6,0.749
4399,2019-05-16 06:35:00,pdu6,0.747
4400,2019-05-16 06:40:00,pdu6,0.751
4401,2019-05-16 06:45:00,pdu6,0.754
4402,2019-05-16 06:50:00,pdu6,0.755
4403,2019-05-16 06:55:00,pdu6,0.754
4404,2019-05-16 07:00:00,pdu6,0.752
4405,2019-05-16 07:05:00,pdu6,0.754
4406,2019-05-16 07:10:00,pdu6,0.754
4407,2019-05-16 07:15:00,pdu6,0.753
4408,2019-05-16 07:20:00,pdu6,0.749
4409,2019-05-16 07:25:00,pdu6,0.743
4410,2019-05-16 07:30:00,pdu6,0.73
4411,2019-05-16 07:35:00,pdu6,0.726
4412,2019-05-16 07:40:00,pdu6,0.725
4413,2019-05-16 07:45:00,pdu6,0.725
4414,2019-05-16 07:50:00,pdu6,0.724
4415,2019-05-16 07:55:00,pdu6,0.728
4416,2019-05-16 08:00:00,pdu6,0.74
4417,2019-05-16 08:05:00,pdu6,0.744
4418,2019-05-16 08:10:00,pdu6,0.745
4419,2019-05-16 08:15:00,pdu6,0.748
4420,2019-05-16 08:20:00,pdu6,0.752
4421,2019-05-16 08:25:00,pdu6,0.753
4422,2019-05-16 08:30:00,pdu6,0.753
4423,2019-05-16 08:35:00,pdu6,0.752
4424,2019-05-16 08:40:00,pdu6,0.753
4425,2019-05-16 08:45:00,pdu6,0.755
4426,2019-05-16 08:50:00,pdu6,0.754
4427,2019-05-16 08:55:00,pdu6,0.755
4428,2019-05-16 09:00:00,pdu6,0.755
4429,2019-05-16 09:05:00,pdu6,0.754
4430,2019-05-16 09:10:00,pdu6,0.754
4431,2019-05-16 09:15:00,pdu6,0.755
4432,2019-05-16 09:20:00,pdu6,0.756
4433,2019-05-16 09:25:00,pdu6,0.756
4434,2019-05-16 09:30:00,pdu6,0.755
4435,2019-05-16 09:35:00,pdu6,0.754
4436,2019-05-16 09:40:00,pdu6,0.753
4437,2019-05-16 09:45:00,pdu6,0.754
4438,2019-05-16 09:50:00,pdu6,0.754
4439,2019-05-16 09:55:00,pdu6,0.754
4440,2019-05-16 10:00:00,pdu6,0.753
4441,2019-05-16 10:05:00,pdu6,0.754
4442,2019-05-16 10:10:00,pdu6,0.755
4443,2019-05-16 10:15:00,pdu6,0.756
4444,2019-05-16 10:20:00,pdu6,0.757
4445,2019-05-16 10:25:00,pdu6,0.757
4446,2019-05-16 10:30:00,pdu6,0.757
4447,2019-05-16 10:35:00,pdu6,0.756
4448,2019-05-16 10:40:00,pdu6,0.757
4449,2019-05-16 10:45:00,pdu6,0.758
4450,2019-05-16 10:50:00,pdu6,0.756
4451,2019-05-16 10:55:00,pdu6,0.755
4452,2019-05-16 11:00:00,pdu6,0.755
4453,2019-05-16 11:05:00,pdu6,0.754
4454,2019-05-16 11:10:00,pdu6,0.753
4455,2019-05-16 11:15:00,pdu6,0.755
4456,2019-05-16 11:20:00,pdu6,0.755
4457,2019-05-16 11:25:00,pdu6,0.754
4458,2019-05-16 11:30:00,pdu6,0.755
4459,2019-05-16 11:35:00,pdu6,0.755
4460,2019-05-16 11:40:00,pdu6,0.755
4461,2019-05-16 11:45:00,pdu6,0.756
4462,2019-05-16 11:50:00,pdu6,0.757
4463,2019-05-16 11:55:00,pdu6,0.755
4464,2019-05-16 12:00:00,pdu6,0.756
4465,2019-05-16 12:05:00,pdu6,0.758
4466,2019-05-16 12:10:00,pdu6,0.757
4467,2019-05-16 12:15:00,pdu6,0.758
4468,2019-05-16 12:20:00,pdu6,0.756
4469,2019-05-16 12:25:00,pdu6,0.755
4470,2019-05-16 12:30:00,pdu6,0.755
4471,2019-05-16 12:35:00,pdu6,0.753
4472,2019-05-16 12:40:00,pdu6,0.753
4473,2019-05-16 12:45:00,pdu6,0.754
4474,2019-05-16 12:50:00,pdu6,0.757
4475,2019-05-16 12:55:00,pdu6,0.757
4476,2019-05-16 13:00:00,pdu6,0.758
4477,2019-05-16 13:05:00,pdu6,0.758
4478,2019-05-16 13:10:00,pdu6,0.758
4479,2019-05-16 13:15:00,pdu6,0.757
4480,2019-05-16 13:20:00,pdu6,0.757
4481,2019-05-16 13:25:00,pdu6,0.755
4482,2019-05-16 13:30:00,pdu6,0.755
4483,2019-05-16 13:35:00,pdu6,0.755
4484,2019-05-16 13:40:00,pdu6,0.755
4485,2019-05-16 13:45:00,pdu6,0.757
4486,2019-05-16 13:50:00,pdu6,0.757
4487,2019-05-16 13:55:00,pdu6,0.755
4488,2019-05-16 14:00:00,pdu6,0.757
4489,2019-05-16 14:05:00,pdu6,0.755
4490,2019-05-16 14:10:00,pdu6,0.755
4491,2019-05-16 14:15:00,pdu6,0.754
4492,2019-05-16 14:20:00,pdu6,0.755
4493,2019-05-16 14:25:00,pdu6,0.752
4494,2019-05-16 14:30:00,pdu6,0.751
4495,2019-05-16 14:35:00,pdu6,0.752
4496,2019-05-16 14:40:00,pdu6,0.754
4497,2019-05-16 14:45:00,pdu6,0.754
4498,2019-05-16 14:50:00,pdu6,0.755
4499,2019-05-16 14:55:00,pdu6,0.752
4500,2019-05-16 15:00:00,pdu6,0.75
4501,2019-05-16 15:05:00,pdu6,0.748
4502,2019-05-16 15:10:00,pdu6,0.746
4503,2019-05-16 15:15:00,pdu6,0.742
4504,2019-05-16 15:20:00,pdu6,0.737
4505,2019-05-16 15:25:00,pdu6,0.719
4506,2019-05-16 15:30:00,pdu6,0.698
4507,2019-05-16 15:35:00,pdu6,0.686
4508,2019-05-16 15:40:00,pdu6,0.7
4509,2019-05-16 15:45:00,pdu6,0.716
4510,2019-05-16 15:50:00,pdu6,0.731
4511,2019-05-16 15:55:00,pdu6,0.734
4512,2019-05-16 16:00:00,pdu6,0.729
4513,2019-05-16 16:05:00,pdu6,0.726
4514,2019-05-16 16:10:00,pdu6,0.73
4515,2019-05-16 16:15:00,pdu6,0.733
4516,2019-05-16 16:20:00,pdu6,0.733
4517,2019-05-16 16:25:00,pdu6,0.73
4518,2019-05-16 16:30:00,pdu6,0.731
4519,2019-05-16 16:35:00,pdu6,0.735
4520,2019-05-16 16:40:00,pdu6,0.735
4521,2019-05-16 16:45:00,pdu6,0.735
4522,2019-05-16 16:50:00,pdu6,0.734
4523,2019-05-16 16:55:00,pdu6,0.73
4524,2019-05-16 17:00:00,pdu6,0.735
4525,2019-05-16 17:05:00,pdu6,0.731
4526,2019-05-16 17:10:00,pdu6,0.728
4527,2019-05-16 17:15:00,pdu6,0.719
4528,2019-05-16 17:20:00,pdu6,0.705
4529,2019-05-16 17:25:00,pdu6,0.693
4530,2019-05-16 17:30:00,pdu6,0.692
