datetime,measured_power_util,carbon_intensity_actual,avg_carbon_intensity_forecast,error,shifted_power_util,emissions
2019-05-24 23:00:00,0.6948333333333333,140.35,127.60169,0.099907062,0.7415833333333333,104.08122083333332
2019-05-25 00:00:00,0.6873333333333332,153.75,166.59698,0.077114123,0.7414166666666667,113.99281250000001
2019-05-25 01:00:00,0.7035,171.36,192.90682,0.111695481,0.7395833333333334,126.73500000000001
2019-05-25 02:00:00,0.7054166666666667,204.3,224.57339,0.090275121,0.735,150.1605
2019-05-25 03:00:00,0.7069166666666665,241.08,242.65077,0.006473377,0.7304166666666667,176.08885
2019-05-25 04:00:00,0.7126666666666667,241.35,243.48319,0.008761139,0.7271666666666666,175.50167499999998
2019-05-25 05:00:00,0.7258333333333332,237.13,237.68976,0.002355003,0.714,169.31081999999998
2019-05-25 06:00:00,0.7286666666666667,226.07,232.18539,0.026338393,0.6520833333333333,147.41647916666668
2019-05-25 07:00:00,0.7264166666666667,218.43,229.33656,0.047557005,0.685,149.62455000000003
2019-05-25 08:00:00,0.7315,226.81,228.10178,0.005663174,0.7011666666666666,159.03161166666666
2019-05-25 09:00:00,0.7319999999999999,221.6,222.35614,0.003400581,0.6969166666666666,154.4367333333333
2019-05-25 10:00:00,0.7310833333333333,229.26,215.01488,0.066251787,0.6948333333333333,159.29748999999998
2019-05-25 11:00:00,0.7281666666666666,226.71,217.433,0.042666017,0.6873333333333332,155.82533999999998
2019-05-25 12:00:00,0.7264166666666667,224.31,225.26093,0.00422146,0.7035,157.802085
2019-05-25 13:00:00,0.7223333333333333,232.5,220.93814,0.052330756,0.7054166666666667,164.009375
2019-05-25 14:00:00,0.7141666666666667,238.29,200.0575,0.191107557,0.7069166666666665,168.45117249999996
2019-05-25 15:00:00,0.7018333333333332,190.23,170.5439,0.115431276,0.7126666666666667,135.57058
2019-05-25 16:00:00,0.7126666666666667,175.87,146.5053,0.200434387,0.7258333333333332,127.65230833333332
2019-05-25 17:00:00,0.7223333333333333,160.59,133.90755,0.199260236,0.7286666666666667,117.01658
2019-05-25 18:00:00,0.6933333333333334,149.89,132.7291,0.129292672,0.7264166666666667,108.88259416666666
2019-05-25 19:00:00,0.7019166666666666,151.02,134.67373,0.121376827,0.7315,110.47113000000002
2019-05-25 20:00:00,0.6930833333333334,154.78,135.63281,0.141169309,0.7319999999999999,113.29895999999998
2019-05-25 21:00:00,0.7204166666666666,159.71,139.15822,0.147686425,0.7310833333333333,116.76131916666667
2019-05-25 22:00:00,0.7028333333333333,168.16,145.50828,0.155673065,0.7281666666666666,122.44850666666666
2019-05-25 23:00:00,0.6898333333333334,173.74,153.18599,0.134176826,0.7264166666666667,126.20763166666669
2019-05-26 00:00:00,0.6971666666666666,184.66,179.66745,0.027787727,0.7223333333333333,133.38607333333331
2019-05-26 01:00:00,0.7109166666666665,202.58,198.08646,0.022684741,0.7141666666666667,144.67588333333336
2019-05-26 02:00:00,0.7002499999999999,228.7,224.84132,0.017161792,0.7018333333333332,160.5092833333333
2019-05-26 03:00:00,0.6928333333333333,263.84,243.77687,0.082301204,0.7126666666666667,188.02997333333332
2019-05-26 04:00:00,0.6998333333333333,262.39,248.18747,0.057225008,0.7223333333333333,189.5330433333333
2019-05-26 05:00:00,0.7290833333333334,249.15,244.80179,0.017762166,0.6933333333333334,172.744
