hour,measured_power_util
2022-07-19 17:00:00,0.6955
2022-07-19 18:00:00,0.6655000000000001
2022-07-19 19:00:00,0.7061666666666667
2022-07-19 20:00:00,0.6983333333333333
2022-07-19 21:00:00,0.6964999999999999
2022-07-19 22:00:00,0.7110833333333333
2022-07-19 23:00:00,0.6815000000000001
2022-07-20 00:00:00,0.6839166666666667
2022-07-20 01:00:00,0.6990833333333333
2022-07-20 02:00:00,0.71175
2022-07-20 03:00:00,0.7035
2022-07-20 04:00:00,0.7324999999999999
2022-07-20 05:00:00,0.7404166666666666
2022-07-20 06:00:00,0.7408333333333333
2022-07-20 07:00:00,0.7475833333333334
2022-07-20 08:00:00,0.74025
2022-07-20 09:00:00,0.7345
2022-07-20 10:00:00,0.7395
2022-07-20 11:00:00,0.74575
2022-07-20 12:00:00,0.7488333333333334
2022-07-20 13:00:00,0.73825
2022-07-20 14:00:00,0.74375
2022-07-20 15:00:00,0.7328333333333333
2022-07-20 16:00:00,0.7409166666666667
2022-07-20 17:00:00,0.7295833333333333
2022-07-20 18:00:00,0.6897500000000001
2022-07-20 19:00:00,0.68425
2022-07-20 20:00:00,0.6967499999999999
2022-07-20 21:00:00,0.7141666666666667
2022-07-20 22:00:00,0.71875
2022-07-20 23:00:00,0.6999999999999998
2022-07-21 00:00:00,0.7034166666666666
2022-07-21 01:00:00,0.694
2022-07-21 02:00:00,0.6976666666666667
2022-07-21 03:00:00,0.6871666666666667
2022-07-21 04:00:00,0.6881666666666666
2022-07-21 05:00:00,0.7269166666666665
2022-07-21 06:00:00,0.7230833333333333
2022-07-21 07:00:00,0.719
2022-07-21 08:00:00,0.7001666666666666
2022-07-21 09:00:00,0.7003333333333334
2022-07-21 10:00:00,0.73875
2022-07-21 11:00:00,0.74525
2022-07-21 12:00:00,0.7433333333333333
2022-07-21 13:00:00,0.74125
2022-07-21 14:00:00,0.73
2022-07-21 15:00:00,0.7293333333333333
2022-07-21 16:00:00,0.7239999999999999
2022-07-21 17:00:00,0.72025
2022-07-21 18:00:00,0.7091666666666666
2022-07-21 19:00:00,0.6721666666666667
2022-07-21 20:00:00,0.6508333333333334
2022-07-21 21:00:00,0.67
2022-07-21 22:00:00,0.6985
2022-07-21 23:00:00,0.6875
2022-07-22 00:00:00,0.6999999999999998
2022-07-22 01:00:00,0.6880000000000001
2022-07-22 02:00:00,0.6874166666666667
2022-07-22 03:00:00,0.6915
2022-07-22 04:00:00,0.7025833333333332
2022-07-22 05:00:00,0.7175833333333332
2022-07-22 06:00:00,0.7086666666666667
2022-07-22 07:00:00,0.7205833333333334
2022-07-22 08:00:00,0.7018333333333332
2022-07-22 09:00:00,0.6927500000000001
2022-07-22 10:00:00,0.6734166666666667
2022-07-22 11:00:00,0.7331666666666666
